timestamp;Buffer;FPS;ReportedBitrate;Resolution;CalcBitrate
1694908880432;12.16;18;639;426x240;19120
1694908881427;11.368;18;639;426x240;19264
1694908882432;10.288;18;639;426x240;19387
1694908883425;13.211;18;639;426x240;19507
1694908884432;12.182;18;639;426x240;19647
1694908885433;11.118;18;639;426x240;19768
1694908886432;14.328;18;639;426x240;19927
1694908887432;13.261;18;639;426x240;20057
1694908888433;12.197;18;639;426x240;20195
1694908889433;11.133;18;639;426x240;20325
1694908890425;14.269;18;639;426x240;20448
1694908891433;13.28;18;639;426x240;20570
1694908892433;12.219;18;639;426x240;20719
1694908893432;11.154;18;639;426x240;20841
1694908894432;10.363;18;639;426x240;20952
1694908895425;13.298;18;639;426x240;21077
1694908896432;12.234;18;639;426x240;21193
1694908897433;11.17;18;639;426x240;21301
1694908898433;10.378;18;639;426x240;21422
1694908899425;13.313;18;639;426x240;21544
1694908900432;12.249;18;639;426x240;21678
1694908901425;11.183;18;639;426x240;21825
1694908902432;10.121;18;639;426x240;21977
1694908903432;13.329;18;639;426x240;22102
1694908904426;12.265;18;639;426x240;22233
1694908905426;11.201;18;639;426x240;22374
1694908906432;10.137;18;639;426x240;22509
1694908907432;13.121;18;639;426x240;22640
1694908908427;12.281;18;639;426x240;22771
1694908909434;11.215;18;639;426x240;22907
1694908910426;10.153;18;639;426x240;23045
1694908911428;9.363;18;639;426x240;23185
1694908912425;12.297;18;639;426x240;23320
1694908913425;11.232;18;639;426x240;23447
1694908914426;14.168;18;639;426x240;23570
1694908915436;13.377;18;639;426x240;23701
1694908916425;12.311;18;639;426x240;23829
1694908917432;11.248;18;639;426x240;23954
1694908918426;10.184;18;639;426x240;24083
1694908919433;13.121;18;639;426x240;24234
1694908920425;12.33;18;639;426x240;24362
1694908921425;11.266;18;639;426x240;24486
1694908922425;10.202;18;639;426x240;24627
1694908923434;13.137;18;639;426x240;24769
1694908924427;12.345;18;639;426x240;24898
1694908925432;11.282;24;1867;854x480;25056
1694908926426;10.224;24;1867;854x480;25200
1694908927432;9.165;24;1867;854x480;25322
1694908928425;8.368;24;1867;854x480;25472
1694908929432;7.183;24;1867;854x480;25598
1694908930432;6.246;24;1867;854x480;25721
1694908931426;5.183;18;639;426x240;25849
1694908932432;4.389;18;639;426x240;25999
1694908933425;7.324;18;639;426x240;26142
1694908934432;6.148;18;639;426x240;26279
1694908935426;9.198;18;639;426x240;26400
1694908936433;12.131;18;639;426x240;26547
1694908937432;11.275;18;639;426x240;26671
1694908938432;14.136;18;639;426x240;26799
1694908939433;13.208;18;639;426x240;26915
1694908940432;12.147;18;639;426x240;27042
1694908941432;11.356;18;639;426x240;27153
1694908942432;14.182;18;639;426x240;27268
1694908943426;13.165;18;639;426x240;27393
1694908944432;12.164;18;639;426x240;27515
1694908945432;11.374;18;639;426x240;27634
1694908946433;10.295;18;639;426x240;27751
1694908947425;13.232;18;639;426x240;27871
1694908948433;12.168;18;639;426x240;27995
1694908949432;11.376;18;639;426x240;28127
1694908950432;14.311;18;639;426x240;28236
1694908951432;13.252;18;639;426x240;28375
1694908952432;12.195;18;639;426x240;28479
1694908953425;11.409;18;639;426x240;28607
1694908954432;10.346;18;639;426x240;28748
1694908955426;13.284;18;639;426x240;28873
1694908956425;12.218;18;639;426x240;28987
1694908957432;11.158;18;639;426x240;29108
1694908958434;10.362;18;639;426x240;29245
1694908959433;13.29;18;639;426x240;29391
1694908960432;12.231;18;639;426x240;29518
1694908961436;11.169;18;639;426x240;29636
1694908962430;10.374;18;639;426x240;29752
1694908963432;13.219;18;639;426x240;29887
1694908964425;12.246;18;639;426x240;30012
1694908965433;11.182;18;639;426x240;30137
1694908966433;10.389;18;639;426x240;30279
1694908967432;9.326;18;639;426x240;30402
1694908968433;12.251;18;639;426x240;30517
1694908969425;11.198;18;639;426x240;30634
1694908970431;10.406;18;639;426x240;30788
1694908971425;13.341;18;639;426x240;30906
1694908972433;12.277;18;639;426x240;31054
1694908973425;11.213;18;639;426x240;31198
1694908974435;10.149;18;639;426x240;31317
1694908975432;13.197;18;639;426x240;31471
1694908976432;12.293;18;639;426x240;31584
1694908977432;11.23;18;639;426x240;31717
1694908978425;10.169;18;639;426x240;31828
1694908979433;9.374;18;639;426x240;31948
1694908980435;12.31;18;639;426x240;32053
1694908981432;11.244;18;639;426x240;32175
1694908982425;10.18;18;639;426x240;32292
1694908983426;13.385;18;639;426x240;32431
1694908984433;12.325;18;639;426x240;32564
1694908985426;11.262;18;639;426x240;32690
1694908986432;14.204;18;639;426x240;32827
1694908987432;13.412;18;639;426x240;32966
1694908988426;12.347;18;639;426x240;33092
1694908989432;11.283;18;639;426x240;33206
1694908990433;14.221;18;639;426x240;33321
1694908991432;13.156;18;639;426x240;33439
1694908992435;12.363;18;639;426x240;33549
1694908993432;11.299;24;1867;854x480;33663
1694908994433;10.235;24;1867;854x480;33780
1694908995425;9.17;24;1867;854x480;33889
1694908996433;8.163;24;1867;854x480;34017
1694908997432;7.315;24;1867;854x480;34125
1694908998433;6.251;24;1867;854x480;34235
1694908999432;5.185;24;1867;854x480;34445
1694909000433;4.399;24;1867;854x480;34635
1694909001425;3.336;24;1867;854x480;34763
1694909002426;2.209;18;639;426x240;34885
1694909003432;1.209;18;639;426x240;35019
1694909004427;4.417;18;639;426x240;35110
1694909005432;7.337;18;639;426x240;35222
1694909006433;10.288;18;639;426x240;35337
1694909007425;13.224;18;639;426x240;35451
1694909008435;12.159;18;639;426x240;35564
1694909009427;11.368;18;639;426x240;35669
1694909010433;14.303;18;639;426x240;35805
1694909011433;13.249;18;639;426x240;35943
1694909012425;12.192;18;639;426x240;36061
1694909013432;11.408;18;639;426x240;36190
1694909014432;14.349;18;639;426x240;36298
1694909015432;13.29;18;639;426x240;36426
1694909016432;12.224;18;639;426x240;36536
1694909017432;11.433;18;639;426x240;36656
1694909018432;14.262;18;639;426x240;36785
1694909019432;13.3;18;639;426x240;36892
1694909020432;12.235;18;639;426x240;37012
1694909021425;11.442;24;1867;854x480;37146
1694909022425;10.38;24;1867;854x480;37252
1694909023425;9.315;24;1867;854x480;37380
1694909024425;8.261;24;1867;854x480;37487
1694909025432;7.215;24;1867;854x480;37600
1694909026432;6.416;24;1867;854x480;37716
1694909027427;5.356;24;1867;854x480;37840
1694909028426;4.291;24;1867;854x480;37961
1694909029425;3.228;24;1867;854x480;38082
1694909030432;2.434;24;1867;854x480;38205
1694909031426;1.367;18;639;426x240;38333
1694909032432;0.309;18;639;426x240;38406
1694909033425;3.256;18;639;426x240;38584
1694909034433;6.278;18;639;426x240;38706
1694909035433;5.404;18;639;426x240;38832
1694909036430;8.32;18;639;426x240;38936
1694909037432;11.26;18;639;426x240;39096
1694909038434;14.325;18;639;426x240;39223
1694909039432;13.403;18;639;426x240;39335
1694909040432;12.339;18;639;426x240;39445
1694909041426;11.275;18;639;426x240;39556
1694909042428;10.483;18;639;426x240;39662
1694909043434;13.418;18;639;426x240;39777
1694909044432;12.353;18;639;426x240;39894
1694909045432;11.29;18;639;426x240;40009
1694909046435;10.223;18;639;426x240;40113
1694909047432;9.433;18;639;426x240;40234
1694909048433;8.369;18;639;426x240;40351
1694909049432;7.305;18;639;426x240;40472
1694909050432;6.24;18;639;426x240;40578
1694909051435;9.448;18;639;426x240;40690
1694909052431;12.384;18;639;426x240;40808
1694909053432;11.321;18;639;426x240;40933
1694909054426;14.257;18;639;426x240;41061
1694909055433;13.465;18;639;426x240;41190
1694909056432;12.4;18;639;426x240;41308
1694909057426;11.272;24;1867;854x480;41428
1694909058425;10.273;24;1867;854x480;41557
1694909059425;9.217;24;1867;854x480;41690
1694909060426;8.399;24;1867;854x480;41802
1694909061426;7.351;24;1867;854x480;41939
1694909062429;6.29;24;1867;854x480;42041
1694909063432;5.227;24;1867;854x480;42161
1694909064425;4.434;18;639;426x240;42271
1694909065434;7.37;18;639;426x240;42379
1694909066432;10.306;18;639;426x240;42508
1694909067433;13.254;18;639;426x240;42626
1694909068432;12.464;18;639;426x240;42743
1694909069426;11.404;18;639;426x240;42861
1694909070425;14.34;18;639;426x240;42964
1694909071425;13.278;18;639;426x240;43085
1694909072432;12.486;18;639;426x240;43195
1694909073425;11.422;18;639;426x240;43312
1694909074433;14.354;18;639;426x240;43427
1694909075433;13.289;18;639;426x240;43540
1694909076425;12.496;18;639;426x240;43654
1694909077433;11.43;18;639;426x240;43780
1694909078426;10.373;18;639;426x240;43897
1694909079426;13.304;18;639;426x240;44017
1694909080432;12.239;18;639;426x240;44142
1694909081432;11.447;18;639;426x240;44255
1694909082427;10.383;18;639;426x240;44371
1694909083432;13.319;18;639;426x240;44521
1694909084425;12.255;18;639;426x240;44663
1694909085432;11.256;24;1867;854x480;44813
1694909086427;10.402;24;1867;854x480;44945
1694909087430;9.341;24;1867;854x480;45091
1694909088428;8.284;24;1867;854x480;45225
1694909089425;7.492;24;1867;854x480;45350
1694909090426;6.428;24;1867;854x480;45494
1694909091425;5.364;24;1867;854x480;45623
1694909092425;4.3;24;1867;854x480;45767
1694909093426;3.506;24;1867;854x480;45919
1694909094426;2.28;18;639;426x240;46061
1694909095435;1.358;18;639;426x240;46192
1694909096433;0.295;18;639;426x240;46272
1694909097425;3.502;18;639;426x240;46441
1694909098426;6.326;18;639;426x240;46602
1694909099433;9.246;18;639;426x240;46734
1694909100426;12.317;18;639;426x240;46867
1694909101432;11.251;18;639;426x240;47000
1694909102432;14.251;18;639;426x240;47158
1694909103433;13.395;18;639;426x240;47303
1694909104432;12.333;18;639;426x240;47415
1694909105425;11.269;18;639;426x240;47543
1694909106426;10.475;18;639;426x240;47700
1694909107435;13.346;18;639;426x240;47839
1694909108426;12.347;18;639;426x240;47981
1694909109425;11.282;18;639;426x240;48128
1694909110426;14.474;18;639;426x240;48289
1694909111433;13.425;18;639;426x240;48375
1694909112425;12.357;18;639;426x240;48497
1694909113425;11.298;24;1867;854x480;48608
1694909114426;10.51;24;1867;854x480;48713
1694909115425;9.446;24;1867;854x480;48823
1694909116432;8.383;24;1867;854x480;48936
1694909117425;7.319;24;1867;854x480;49059
1694909118426;6.261;24;1867;854x480;49167
1694909119433;5.462;24;1867;854x480;49293
1694909120426;4.397;24;1867;854x480;49403
1694909121432;3.316;18;639;426x240;49518
1694909122432;6.252;18;639;426x240;49634
1694909123425;9.459;18;639;426x240;49754
1694909124425;12.397;18;639;426x240;49860
1694909125432;11.333;18;639;426x240;49985
1694909126425;14.268;18;639;426x240;50101
1694909127425;13.475;18;639;426x240;50217
1694909128433;12.412;18;639;426x240;50307
1694909129425;11.347;18;639;426x240;50458
1694909130427;14.282;18;639;426x240;50585
1694909131432;13.489;18;639;426x240;50726
1694909132426;12.426;18;639;426x240;50879
1694909133433;11.362;18;639;426x240;51021
1694909134432;10.299;18;639;426x240;51168
1694909135432;13.251;18;639;426x240;51301
1694909136425;12.44;18;639;426x240;51447
1694909137432;11.378;18;639;426x240;51580
1694909138432;10.313;18;639;426x240;51709
1694909139432;13.248;18;639;426x240;51807
1694909140432;12.456;18;639;426x240;51925
1694909141425;11.393;24;1867;854x480;52041
1694909142427;10.332;24;1867;854x480;52145
1694909143427;9.265;24;1867;854x480;52254
1694909144425;8.474;24;1867;854x480;52399
1694909145434;7.408;24;1867;854x480;52538
1694909146429;6.344;24;1867;854x480;52677
1694909147432;5.283;18;639;426x240;52828
1694909148433;8.487;18;639;426x240;52954
1694909149432;11.423;18;639;426x240;53105
1694909150425;14.359;18;639;426x240;53238
1694909151433;13.295;18;639;426x240;53381
1694909152432;12.504;18;639;426x240;53509
1694909153432;11.457;18;639;426x240;53642
1694909154425;14.394;18;639;426x240;53775
1694909155432;13.332;18;639;426x240;53921
1694909156432;12.273;18;639;426x240;54033
1694909157425;11.471;18;639;426x240;54149
1694909158432;10.41;18;639;426x240;54269
1694909159433;13.343;18;639;426x240;54386
1694909160433;12.277;18;639;426x240;54502
1694909161432;11.487;18;639;426x240;54620
1694909162427;10.42;18;639;426x240;54748
1694909163432;13.356;18;639;426x240;54849
1694909164432;12.29;18;639;426x240;54995
1694909165433;11.499;18;639;426x240;55149
1694909166426;10.435;18;639;426x240;55285
1694909167432;13.372;18;639;426x240;55427
1694909168426;12.313;18;639;426x240;55534
1694909169432;11.52;18;639;426x240;55655
1694909170432;14.376;18;639;426x240;55779
1694909171427;13.33;18;639;426x240;55885
1694909172430;12.329;18;639;426x240;56004
1694909173432;11.263;18;639;426x240;56119
1694909174432;10.472;18;639;426x240;56259
1694909175425;13.407;18;639;426x240;56364
1694909176432;12.344;18;639;426x240;56497
1694909177432;11.278;18;639;426x240;56611
1694909178433;10.487;18;639;426x240;56718
1694909179432;9.426;18;639;426x240;56834
1694909180432;12.343;18;639;426x240;56963
1694909181433;11.296;18;639;426x240;57073
1694909182433;10.504;18;639;426x240;57216
1694909183432;13.373;18;639;426x240;57339
1694909184425;12.374;18;639;426x240;57460
1694909185432;11.31;18;639;426x240;57573
1694909186428;10.518;18;639;426x240;57684
1694909187429;9.454;18;639;426x240;57808
1694909188433;12.39;18;639;426x240;57924
1694909189426;11.326;18;639;426x240;58035
1694909190432;10.262;18;639;426x240;58155
1694909191426;9.471;18;639;426x240;58264
1694909192425;12.404;18;639;426x240;58373
1694909193432;11.341;18;639;426x240;58486
1694909194432;10.275;18;639;426x240;58602
1694909195425;13.483;18;639;426x240;58726
1694909196432;12.42;18;639;426x240;58821
1694909197425;11.357;18;639;426x240;58954
1694909198425;10.294;18;639;426x240;59099
1694909199425;9.5;18;639;426x240;59242
1694909200426;12.436;18;639;426x240;59388
1694909201426;11.369;18;639;426x240;59518
1694909202432;14.315;18;639;426x240;59674
1694909203433;13.524;18;639;426x240;59795
1694909204433;12.476;18;639;426x240;59912
1694909205434;11.411;18;639;426x240;60036
1694909206425;14.351;18;639;426x240;60154
1694909207434;13.285;18;639;426x240;60268
1694909208425;12.491;18;639;426x240;60376
1694909209438;11.41;18;639;426x240;60479
1694909210426;10.349;18;639;426x240;60592
1694909211435;13.278;18;639;426x240;60715
1694909212433;12.487;18;639;426x240;60832
1694909213425;11.421;18;639;426x240;60949
1694909214426;10.359;18;639;426x240;61063
1694909215432;13.292;18;639;426x240;61178
1694909216427;12.5;18;639;426x240;61297
1694909217433;11.438;18;639;426x240;61401
1694909218432;14.374;18;639;426x240;61507
1694909219434;13.312;18;639;426x240;61630
1694909220426;12.522;18;639;426x240;61757
1694909221433;11.46;18;639;426x240;61879
1694909222426;10.395;18;639;426x240;61993
1694909223432;13.331;18;639;426x240;62146
1694909224433;12.54;18;639;426x240;62289
1694909225428;11.474;18;639;426x240;62450
1694909226425;10.409;18;639;426x240;62548
1694909227432;13.346;18;639;426x240;62667
1694909228427;12.283;18;639;426x240;62787
1694909229425;11.488;18;639;426x240;62899
1694909230427;10.425;18;639;426x240;63013
1694909231433;13.361;18;639;426x240;63135
1694909232432;12.297;18;639;426x240;63264
1694909233433;11.504;18;639;426x240;63391
1694909234425;10.441;18;639;426x240;63500
1694909235433;13.328;18;639;426x240;63610
1694909236434;12.311;18;639;426x240;63720
1694909237432;11.523;18;639;426x240;63830
1694909238426;10.466;18;639;426x240;63941
1694909239432;9.404;18;639;426x240;64054
1694909240427;12.342;18;639;426x240;64166
1694909241425;11.55;18;639;426x240;64292
1694909242425;10.488;18;639;426x240;64434
1694909243428;13.42;18;639;426x240;64565
1694909244432;12.355;18;639;426x240;64680
1694909245433;11.288;18;639;426x240;64790
1694909246432;10.497;18;639;426x240;64929
1694909247426;9.433;18;639;426x240;65077
1694909248432;8.369;18;639;426x240;65190
1694909249428;11.304;18;639;426x240;65331
1694909250433;10.512;18;639;426x240;65470
1694909251433;13.447;18;639;426x240;65607
1694909252435;12.384;18;639;426x240;65757
1694909253432;11.32;18;639;426x240;65885
1694909254433;14.529;18;639;426x240;66027
1694909255433;13.464;18;639;426x240;66177
1694909256426;12.398;18;639;426x240;66268
1694909257433;11.337;18;639;426x240;66399
1694909258433;10.545;18;639;426x240;66545
1694909259428;13.48;18;639;426x240;66679
1694909260432;12.414;18;639;426x240;66796
1694909261428;11.349;18;639;426x240;66966
1694909262432;10.288;18;639;426x240;67090
1694909263433;13.495;18;639;426x240;67177
1694909264432;12.43;18;639;426x240;67330
1694909265425;11.367;18;639;426x240;67448
1694909266427;10.302;18;639;426x240;67570
1694909267428;13.511;18;639;426x240;67691
1694909268432;12.447;18;639;426x240;67833
1694909269433;11.383;18;639;426x240;67926
1694909270433;10.318;18;639;426x240;68072
1694909271427;13.35;18;639;426x240;68206
1694909272433;12.462;18;639;426x240;68360
1694909273425;11.395;18;639;426x240;68499
1694909274432;10.334;18;639;426x240;68644
1694909275427;9.542;18;639;426x240;68762
1694909276433;12.332;18;639;426x240;68896
1694909277432;11.434;18;639;426x240;69007
1694909278426;10.374;18;639;426x240;69130
1694909279427;9.312;18;639;426x240;69267
1694909280425;12.519;18;639;426x240;69397
1694909281432;11.313;18;639;426x240;69527
1694909282427;14.39;18;639;426x240;69657
1694909283433;13.323;18;639;426x240;69770
1694909284432;12.53;18;639;426x240;69907
1694909285432;11.465;18;639;426x240;70044
1694909286426;14.4;18;639;426x240;70167
1694909287432;13.336;18;639;426x240;70323
1694909288427;12.543;18;639;426x240;70466
1694909289426;11.479;18;639;426x240;70592
1694909290433;10.416;24;1867;854x480;70728
1694909291425;9.351;24;1867;854x480;70882
1694909292433;8.543;24;1867;854x480;71025
1694909293433;7.272;24;1867;854x480;71168
1694909294431;6.428;24;1867;854x480;71258
1694909295435;5.371;24;1867;854x480;71705
1694909296433;4.309;24;1867;854x480;72103
1694909297446;3.52;24;1867;854x480;72549
1694909298432;6.448;30;3312;1280x720;72969
1694909299433;5.394;30;3312;1280x720;73354
1694909300434;4.328;30;3312;1280x720;73686
1694909301428;3.536;30;3312;1280x720;74051
1694909302433;2.472;30;3312;1280x720;74366
1694909303425;1.373;18;639;426x240;74790
1694909304432;0.34;18;639;426x240;75180
1694909305436;3.525;18;639;426x240;75327
1694909306427;6.446;24;1867;854x480;75484
1694909307426;5.414;24;1867;854x480;75615
1694909308432;4.355;24;1867;854x480;75769
1694909309432;3.563;24;1867;854x480;75903
1694909310428;2.499;18;639;426x240;76024
1694909311432;1.438;18;639;426x240;76157
1694909312425;4.371;18;639;426x240;76285
1694909313432;7.579;18;639;426x240;76428
1694909314425;10.514;18;639;426x240;76576
1694909315432;13.447;18;639;426x240;76711
1694909316426;12.382;18;639;426x240;76864
1694909317433;11.589;18;639;426x240;76995
1694909318426;10.524;18;639;426x240;77128
1694909319426;13.459;18;639;426x240;77280
1694909320426;12.394;18;639;426x240;77398
1694909321432;11.333;18;639;426x240;77531
1694909322433;10.54;18;639;426x240;77660
1694909323432;13.425;18;639;426x240;77796
1694909324426;12.419;18;639;426x240;77938
1694909325432;11.364;18;639;426x240;78090
1694909326432;10.576;18;639;426x240;78201
1694909327425;13.511;18;639;426x240;78337
1694909328426;12.445;18;639;426x240;78458
1694909329433;11.384;24;1867;854x480;78574
1694909330425;10.588;24;1867;854x480;78726
1694909331427;9.524;24;1867;854x480;78859
1694909332432;8.456;24;1867;854x480;78999
1694909333426;7.393;18;639;426x240;79129
1694909334428;6.601;18;639;426x240;79270
1694909335432;5.536;18;639;426x240;79417
1694909336433;8.473;18;639;426x240;79552
1694909337433;7.409;18;639;426x240;79693
1694909338425;10.344;18;639;426x240;79804
1694909339426;13.438;18;639;426x240;79964
1694909340432;12.489;18;639;426x240;80079
1694909341433;11.424;18;639;426x240;80205
1694909342425;10.363;18;639;426x240;80310
1694909343432;13.458;18;639;426x240;80415
1694909344432;12.51;18;639;426x240;80525
1694909345433;11.451;18;639;426x240;80646
1694909346429;10.388;18;639;426x240;80759
1694909347433;13.501;18;639;426x240;80869
1694909348427;12.42;18;639;426x240;80969
1694909349428;11.465;18;639;426x240;81102
1694909350432;10.403;18;639;426x240;81217
1694909351427;13.611;18;639;426x240;81330
1694909352425;12.544;18;639;426x240;81443
1694909353425;11.481;18;639;426x240;81558
1694909354432;10.415;18;639;426x240;81669
1694909355432;13.351;18;639;426x240;81787
1694909356432;12.558;18;639;426x240;81906
1694909357432;11.494;18;639;426x240;82034
1694909358432;14.43;18;639;426x240;82180
1694909359432;13.366;18;639;426x240;82302
1694909360425;12.574;18;639;426x240;82402
1694909361425;11.51;18;639;426x240;82573
1694909362432;10.446;18;639;426x240;82699
1694909363432;13.382;18;639;426x240;82833
1694909364433;12.59;18;639;426x240;82969
1694909365425;11.526;18;639;426x240;83112
1694909366432;10.461;18;639;426x240;83233
1694909367433;13.364;18;639;426x240;83381
1694909368433;12.604;18;639;426x240;83537
1694909369433;11.54;18;639;426x240;83672
1694909370425;14.473;18;639;426x240;83799
1694909371433;13.412;18;639;426x240;83958
1694909372432;12.349;18;639;426x240;84103
1694909373425;11.557;24;1867;854x480;84210
1694909374430;10.493;24;1867;854x480;84348
1694909375433;9.386;24;1867;854x480;84458
1694909376426;8.363;24;1867;854x480;84576
1694909377425;7.57;24;1867;854x480;84692
1694909378433;6.507;24;1867;854x480;84825
1694909379425;5.446;18;639;426x240;84947
1694909380433;8.378;18;639;426x240;85063
1694909381426;11.587;18;639;426x240;85179
1694909382426;14.522;18;639;426x240;85326
1694909383433;13.458;18;639;426x240;85457
1694909384427;12.399;18;639;426x240;85594
1694909385425;11.608;18;639;426x240;85731
1694909386426;10.544;18;639;426x240;85836
1694909387433;13.481;18;639;426x240;85970
1694909388426;12.416;18;639;426x240;86099
1694909389432;11.359;18;639;426x240;86245
1694909390425;14.559;18;639;426x240;86387
1694909391427;13.494;18;639;426x240;86530
1694909392432;12.431;18;639;426x240;86668
1694909393433;11.367;18;639;426x240;86804
1694909394432;14.382;18;639;426x240;86939
1694909395433;13.511;18;639;426x240;87088
1694909396432;12.446;18;639;426x240;87225
