enq_qdepth1,deq_timedelta1,deq_qdepth1, enq_qdepth2, deq_timedelta2, deq_qdepth2,enq_qdepth3,deq_timedelta3,deq_qdepth3,Buffer,ReportedBitrate,FPS,CalcBitrate,q_size
0.0,1004.0,2.0,0.0,89.0,0.0,0.0,58.0,0.0,6.0,3290.0,30.0,274150.0,1.0
3.0,3600.0,8.0,0.0,77.0,0.0,0.0,39.0,0.0,6.0,3310.0,30.0,280052.0,1.0
0.0,1214.0,1.0,0.0,111.0,0.0,0.0,71.0,0.0,7.0,658.0,18.0,51366.0,1.0
0.0,670.0,1.0,0.0,44.0,0.0,0.0,80.0,0.0,7.0,3288.0,30.0,288472.0,1.0
2.0,1613.0,1.0,0.0,47.0,0.0,0.0,42.0,0.0,7.0,3310.0,30.0,275127.0,1.0
3.0,2710.0,2.0,0.0,45.0,0.0,0.0,57.0,0.0,7.0,1860.0,24.0,215062.0,1.0
0.0,1964.0,1.0,0.0,58.0,0.0,0.0,80.0,0.0,7.0,3270.0,30.0,366051.0,1.0
7.0,1906.0,10.0,0.0,76.0,0.0,0.0,58.0,0.0,7.0,3311.0,30.0,277356.0,1.0
1.0,1340.0,4.0,0.0,44.0,0.0,0.0,34.0,0.0,7.0,3310.0,30.0,301237.0,1.0
3.0,977.0,1.0,0.0,47.0,0.0,0.0,55.0,0.0,7.0,3310.0,30.0,296766.0,1.0
1.0,3116.0,3.0,0.0,105.0,0.0,0.0,89.0,0.0,7.0,859.0,19.0,95653.0,1.0
0.0,573.0,1.0,0.0,51.0,0.0,0.0,59.0,0.0,7.0,3252.0,30.0,311696.0,1.0
0.0,1601.0,3.0,0.0,45.0,0.0,0.0,32.0,0.0,7.0,3280.0,30.0,263825.0,1.0
10.0,5108.0,5.0,0.0,93.0,0.0,0.0,92.0,0.0,7.0,1660.0,23.0,158711.0,1.0
0.0,195.0,0.0,0.0,58.0,0.0,0.0,61.0,0.0,7.0,3018.0,29.0,291920.0,1.0
1.0,420.0,0.0,0.0,78.0,0.0,0.0,56.0,0.0,7.0,3304.0,30.0,292751.0,1.0
0.0,1808.0,4.0,0.0,44.0,0.0,0.0,97.0,0.0,7.0,3287.0,30.0,278416.0,1.0
2.0,3959.0,7.0,0.0,81.0,0.0,0.0,77.0,0.0,7.0,1835.0,24.0,231546.0,1.0
1.0,216.0,0.0,0.0,31.0,0.0,0.0,42.0,0.0,7.0,642.0,18.0,119720.0,1.0
0.0,872.0,1.0,0.0,67.0,0.0,0.0,40.0,0.0,7.0,3254.0,30.0,282726.0,1.0
1.0,1738.0,2.0,0.0,78.0,0.0,0.0,32.0,0.0,7.0,3295.0,30.0,275188.0,1.0
10.0,2526.0,8.0,0.0,77.0,0.0,0.0,60.0,0.0,7.0,3311.0,30.0,278595.0,1.0
0.0,187.0,0.0,0.0,59.0,0.0,0.0,65.0,0.0,7.0,3085.0,29.0,291438.0,1.0
0.0,2594.0,4.0,0.0,79.0,0.0,0.0,32.0,0.0,7.0,3289.0,30.0,262032.0,1.0
0.0,249.0,0.0,0.0,26.0,0.0,0.0,60.0,0.0,7.0,644.0,18.0,166374.0,1.0
0.0,740.0,1.0,0.0,43.0,0.0,0.0,85.0,0.0,7.0,3290.0,30.0,258817.0,1.0
4.0,3908.0,8.0,0.0,64.0,0.0,0.0,36.0,0.0,7.0,3311.0,30.0,281593.0,1.0
1.0,2935.0,13.0,0.0,55.0,0.0,0.0,45.0,0.0,7.0,3310.0,30.0,283132.0,1.0
0.0,481.0,1.0,0.0,94.0,0.0,0.0,81.0,0.0,7.0,650.0,18.0,135195.0,1.0
3.0,5121.0,13.0,0.0,38.0,0.0,0.0,44.0,0.0,7.0,3310.0,30.0,346473.0,1.0
13.0,1988.0,1.0,0.0,45.0,0.0,0.0,83.0,0.0,7.0,1818.0,24.0,109793.0,1.0
1.0,4419.0,5.0,0.0,50.0,0.0,0.0,64.0,0.0,7.0,1865.0,24.0,117184.0,1.0
11.0,1564.0,1.0,0.0,31.0,0.0,0.0,70.0,0.0,7.0,1945.0,24.0,67265.0,1.0
2.0,1855.0,6.0,0.0,49.0,0.0,0.0,57.0,0.0,7.0,1856.0,24.0,80495.0,1.0
1.0,707.0,2.0,0.0,66.0,0.0,0.0,79.0,0.0,7.0,825.0,19.0,70669.0,1.0
4.0,2496.0,8.0,0.0,60.0,0.0,0.0,47.0,0.0,7.0,1862.0,24.0,100028.0,1.0
3.0,2808.0,5.0,0.0,83.0,0.0,0.0,72.0,0.0,7.0,1760.0,23.0,166591.0,1.0
6.0,4424.0,2.0,0.0,93.0,0.0,0.0,91.0,0.0,7.0,1488.0,22.0,63202.0,1.0
5.0,4406.0,6.0,0.0,85.0,0.0,0.0,80.0,0.0,7.0,1889.0,24.0,68089.0,1.0
3.0,2905.0,1.0,0.0,58.0,0.0,0.0,88.0,0.0,7.0,1851.0,24.0,50901.0,1.0
12.0,2687.0,1.0,0.0,67.0,0.0,0.0,90.0,0.0,7.0,1601.0,23.0,32062.0,1.0
3.0,2650.0,2.0,0.0,46.0,0.0,0.0,88.0,0.0,7.0,1883.0,24.0,35116.0,1.0
8.0,1588.0,1.0,0.0,82.0,0.0,0.0,81.0,0.0,7.0,1820.0,24.0,30747.0,1.0
3.0,4104.0,14.0,0.0,34.0,0.0,0.0,42.0,0.0,7.0,3307.0,30.0,267485.0,1.0
0.0,142.0,0.0,0.0,44.0,0.0,0.0,56.0,0.0,7.0,642.0,18.0,208743.0,1.0
9.0,2416.0,2.0,0.0,78.0,0.0,0.0,56.0,0.0,7.0,1864.0,24.0,232873.0,1.0
1.0,4022.0,4.0,0.0,60.0,0.0,0.0,56.0,0.0,7.0,1842.0,24.0,41613.0,1.0
0.0,884.0,4.0,0.0,100.0,0.0,0.0,99.0,0.0,7.0,793.0,19.0,136827.0,1.0
9.0,2262.0,12.0,0.0,66.0,0.0,0.0,39.0,0.0,7.0,3309.0,30.0,303797.0,1.0
1.0,589.0,1.0,0.0,76.0,0.0,0.0,93.0,0.0,7.0,657.0,18.0,156232.0,1.0
8.0,3206.0,5.0,0.0,85.0,0.0,0.0,41.0,0.0,7.0,1913.0,24.0,238928.0,1.0
11.0,3241.0,0.0,0.0,87.0,0.0,0.0,84.0,0.0,7.0,1818.0,24.0,37183.0,1.0
0.0,247.0,0.0,0.0,17.0,0.0,0.0,79.0,0.0,7.0,3299.0,30.0,267508.0,1.0
3.0,3018.0,5.0,0.0,58.0,0.0,0.0,46.0,0.0,8.0,1861.0,24.0,210033.0,1.0
7.0,1100.0,3.0,0.0,40.0,0.0,0.0,64.0,0.0,8.0,1871.0,24.0,205787.0,1.0
13.0,5103.0,7.0,0.0,52.0,0.0,0.0,54.0,0.0,8.0,1873.0,24.0,168680.0,1.0
0.0,1598.0,2.0,0.0,61.0,0.0,0.0,43.0,0.0,8.0,1863.0,24.0,293473.0,1.0
1.0,436.0,1.0,0.0,96.0,0.0,0.0,75.0,0.0,8.0,687.0,18.0,57008.0,1.0
1.0,1957.0,4.0,0.0,41.0,0.0,0.0,87.0,0.0,8.0,1866.0,24.0,315381.0,1.0
1.0,1058.0,1.0,0.0,89.0,0.0,0.0,102.0,0.0,8.0,705.0,18.0,86542.0,1.0
1.0,743.0,3.0,0.0,58.0,0.0,0.0,57.0,0.0,8.0,1884.0,24.0,176189.0,1.0
5.0,4233.0,2.0,0.0,57.0,0.0,0.0,50.0,0.0,8.0,1898.0,24.0,184350.0,1.0
0.0,2367.0,5.0,0.0,91.0,0.0,0.0,49.0,0.0,8.0,1866.0,24.0,260923.0,1.0
8.0,2202.0,1.0,0.0,43.0,0.0,0.0,82.0,0.0,8.0,1909.0,24.0,181427.0,1.0
15.0,2659.0,1.0,0.0,37.0,0.0,0.0,83.0,0.0,8.0,1674.0,23.0,68483.0,1.0
1.0,1987.0,1.0,0.0,87.0,0.0,0.0,84.0,0.0,8.0,1857.0,24.0,115659.0,1.0
0.0,191.0,0.0,0.0,45.0,0.0,0.0,103.0,0.0,8.0,716.0,18.0,108056.0,1.0
0.0,351.0,0.0,0.0,51.0,0.0,0.0,34.0,0.0,8.0,2998.0,29.0,228517.0,1.0
1.0,232.0,0.0,0.0,21.0,0.0,0.0,53.0,0.0,8.0,643.0,18.0,122252.0,1.0
0.0,327.0,1.0,0.0,55.0,0.0,0.0,49.0,0.0,8.0,3140.0,29.0,235070.0,1.0
0.0,208.0,0.0,0.0,51.0,0.0,0.0,102.0,0.0,8.0,716.0,18.0,144258.0,1.0
7.0,1932.0,10.0,0.0,89.0,0.0,0.0,48.0,0.0,8.0,3311.0,30.0,303126.0,1.0
2.0,359.0,0.0,0.0,39.0,0.0,0.0,101.0,0.0,8.0,718.0,18.0,138640.0,1.0
1.0,3927.0,9.0,0.0,64.0,0.0,0.0,39.0,0.0,8.0,3311.0,30.0,298948.0,1.0
3.0,2463.0,17.0,0.0,35.0,0.0,0.0,31.0,0.0,8.0,3311.0,30.0,299816.0,1.0
1.0,2931.0,4.0,0.0,60.0,0.0,0.0,69.0,0.0,8.0,1873.0,24.0,253455.0,1.0
0.0,291.0,0.0,0.0,42.0,0.0,0.0,100.0,0.0,8.0,696.0,18.0,74866.0,1.0
1.0,3331.0,11.0,0.0,66.0,0.0,0.0,74.0,0.0,8.0,1866.0,24.0,268015.0,1.0
7.0,4975.0,14.0,0.0,46.0,0.0,0.0,73.0,0.0,8.0,1882.0,24.0,177172.0,1.0
1.0,1510.0,3.0,0.0,52.0,0.0,0.0,47.0,0.0,8.0,1870.0,24.0,241115.0,1.0
2.0,3061.0,14.0,0.0,49.0,0.0,0.0,61.0,0.0,8.0,1869.0,24.0,81558.0,1.0
14.0,2276.0,1.0,0.0,38.0,0.0,0.0,63.0,0.0,8.0,1835.0,24.0,34766.0,1.0
1.0,3086.0,3.0,0.0,46.0,0.0,0.0,76.0,0.0,8.0,1871.0,24.0,290158.0,1.0
3.0,397.0,0.0,0.0,72.0,0.0,0.0,88.0,0.0,8.0,788.0,19.0,94965.0,1.0
11.0,4136.0,8.0,0.0,89.0,0.0,0.0,52.0,0.0,8.0,1852.0,24.0,136719.0,1.0
3.0,1407.0,0.0,0.0,71.0,0.0,0.0,73.0,0.0,8.0,681.0,18.0,37553.0,1.0
3.0,6051.0,12.0,0.0,31.0,0.0,0.0,32.0,0.0,8.0,3304.0,30.0,343704.0,1.0
1.0,441.0,0.0,0.0,46.0,0.0,0.0,67.0,0.0,8.0,3308.0,30.0,350498.0,1.0
2.0,3038.0,13.0,0.0,70.0,0.0,0.0,30.0,0.0,8.0,1850.0,24.0,87929.0,1.0
3.0,3996.0,6.0,0.0,33.0,0.0,0.0,27.0,0.0,8.0,3311.0,30.0,358161.0,1.0
0.0,775.0,2.0,0.0,35.0,0.0,0.0,46.0,0.0,8.0,3210.0,30.0,355332.0,1.0
3.0,953.0,1.0,0.0,48.0,0.0,0.0,83.0,0.0,8.0,1891.0,24.0,192081.0,1.0
0.0,198.0,0.0,0.0,55.0,0.0,0.0,63.0,0.0,8.0,641.0,18.0,200853.0,1.0
4.0,1001.0,1.0,0.0,39.0,0.0,0.0,87.0,0.0,8.0,1866.0,24.0,70121.0,1.0
0.0,276.0,0.0,0.0,35.0,0.0,0.0,83.0,0.0,8.0,643.0,18.0,90612.0,1.0
0.0,473.0,0.0,0.0,67.0,0.0,0.0,108.0,0.0,8.0,678.0,18.0,80395.0,1.0
11.0,2052.0,1.0,0.0,56.0,0.0,0.0,95.0,0.0,8.0,1872.0,24.0,32722.0,1.0
3.0,1829.0,4.0,0.0,54.0,0.0,0.0,72.0,0.0,8.0,1870.0,24.0,92793.0,1.0
4.0,3195.0,9.0,0.0,56.0,0.0,0.0,76.0,0.0,8.0,1864.0,24.0,67453.0,1.0
0.0,2186.0,4.0,0.0,70.0,0.0,0.0,23.0,0.0,8.0,1839.0,24.0,73779.0,1.0
2.0,1537.0,5.0,0.0,56.0,0.0,0.0,88.0,0.0,8.0,1861.0,24.0,357483.0,1.0
6.0,2276.0,6.0,0.0,51.0,0.0,0.0,42.0,0.0,8.0,1868.0,24.0,244933.0,1.0
2.0,1946.0,10.0,0.0,55.0,0.0,0.0,53.0,0.0,8.0,1869.0,24.0,155886.0,1.0
1.0,3404.0,6.0,0.0,52.0,0.0,0.0,37.0,0.0,8.0,1868.0,24.0,176468.0,1.0
3.0,1952.0,6.0,0.0,63.0,0.0,0.0,88.0,0.0,8.0,1829.0,24.0,187041.0,1.0
0.0,504.0,1.0,0.0,103.0,0.0,0.0,92.0,0.0,8.0,708.0,18.0,115701.0,1.0
0.0,160.0,0.0,0.0,40.0,0.0,0.0,48.0,0.0,8.0,651.0,18.0,111296.0,1.0
2.0,3012.0,15.0,0.0,36.0,0.0,0.0,50.0,0.0,8.0,3311.0,30.0,275326.0,1.0
11.0,2926.0,10.0,0.0,54.0,0.0,0.0,91.0,0.0,8.0,1873.0,24.0,342936.0,1.0
4.0,5742.0,12.0,0.0,39.0,0.0,0.0,33.0,0.0,8.0,1857.0,24.0,176842.0,1.0
1.0,1739.0,5.0,0.0,75.0,0.0,0.0,48.0,0.0,8.0,1866.0,24.0,276764.0,1.0
9.0,3481.0,14.0,0.0,99.0,0.0,0.0,39.0,0.0,8.0,1637.0,23.0,162956.0,1.0
0.0,176.0,0.0,0.0,56.0,0.0,0.0,98.0,0.0,8.0,741.0,18.0,180598.0,1.0
0.0,623.0,1.0,0.0,92.0,0.0,0.0,99.0,0.0,8.0,710.0,18.0,103055.0,1.0
0.0,210.0,0.0,0.0,70.0,0.0,0.0,91.0,0.0,8.0,691.0,18.0,63100.0,1.0
1.0,231.0,0.0,0.0,60.0,0.0,0.0,96.0,0.0,8.0,708.0,18.0,123114.0,1.0
2.0,258.0,1.0,0.0,43.0,0.0,0.0,62.0,0.0,8.0,665.0,18.0,100967.0,1.0
0.0,231.0,0.0,0.0,30.0,0.0,0.0,68.0,0.0,8.0,642.0,18.0,117173.0,1.0
6.0,1665.0,6.0,0.0,59.0,0.0,0.0,91.0,0.0,8.0,1435.0,22.0,160421.0,1.0
2.0,3640.0,14.0,0.0,46.0,0.0,0.0,72.0,0.0,8.0,1860.0,24.0,337929.0,1.0
4.0,2164.0,7.0,0.0,61.0,0.0,0.0,88.0,0.0,8.0,1828.0,24.0,178833.0,1.0
12.0,2883.0,1.0,0.0,47.0,0.0,0.0,77.0,0.0,8.0,1850.0,24.0,36796.0,1.0
1.0,852.0,2.0,0.0,32.0,0.0,0.0,54.0,0.0,8.0,2995.0,29.0,319110.0,1.0
3.0,238.0,0.0,0.0,30.0,0.0,0.0,57.0,0.0,8.0,641.0,18.0,188066.0,1.0
1.0,1568.0,3.0,0.0,91.0,0.0,0.0,79.0,0.0,8.0,3237.0,30.0,272551.0,1.0
2.0,5672.0,8.0,0.0,35.0,0.0,0.0,46.0,0.0,8.0,3309.0,30.0,276418.0,1.0
0.0,406.0,0.0,0.0,39.0,0.0,0.0,32.0,0.0,8.0,3291.0,30.0,344460.0,1.0
1.0,2488.0,5.0,0.0,22.0,0.0,0.0,69.0,0.0,8.0,3308.0,30.0,264958.0,1.0
7.0,1935.0,7.0,0.0,57.0,0.0,0.0,90.0,0.0,8.0,1620.0,23.0,160813.0,1.0
0.0,1380.0,1.0,0.0,50.0,0.0,0.0,27.0,0.0,8.0,3197.0,30.0,237652.0,1.0
15.0,2774.0,1.0,0.0,31.0,0.0,0.0,61.0,0.0,8.0,1776.0,24.0,59146.0,1.0
8.0,4971.0,19.0,0.0,68.0,0.0,0.0,56.0,0.0,8.0,1723.0,23.0,330041.0,1.0
0.0,526.0,1.0,0.0,81.0,0.0,0.0,73.0,0.0,8.0,3123.0,29.0,284542.0,1.0
1.0,157.0,0.0,0.0,32.0,0.0,0.0,52.0,0.0,8.0,643.0,18.0,59825.0,1.0
1.0,266.0,1.0,0.0,62.0,0.0,0.0,76.0,0.0,8.0,3306.0,30.0,269921.0,1.0
0.0,169.0,1.0,0.0,75.0,0.0,0.0,54.0,0.0,8.0,3305.0,30.0,305967.0,1.0
0.0,4299.0,4.0,0.0,28.0,0.0,0.0,27.0,0.0,8.0,3273.0,30.0,316792.0,1.0
0.0,601.0,1.0,0.0,57.0,0.0,0.0,40.0,0.0,8.0,3279.0,30.0,282037.0,1.0
0.0,993.0,2.0,0.0,49.0,0.0,0.0,49.0,0.0,8.0,3299.0,30.0,259529.0,1.0
0.0,159.0,1.0,0.0,37.0,0.0,0.0,58.0,0.0,8.0,3296.0,30.0,268552.0,1.0
0.0,218.0,0.0,0.0,48.0,0.0,0.0,63.0,0.0,8.0,641.0,18.0,102973.0,1.0
0.0,1726.0,2.0,0.0,25.0,0.0,0.0,38.0,0.0,9.0,3288.0,30.0,323369.0,1.0
1.0,2919.0,6.0,0.0,67.0,0.0,0.0,27.0,0.0,9.0,1859.0,24.0,179184.0,1.0
9.0,2395.0,1.0,0.0,63.0,0.0,0.0,83.0,0.0,9.0,1877.0,24.0,248435.0,1.0
14.0,2330.0,5.0,0.0,50.0,0.0,0.0,48.0,0.0,9.0,1862.0,24.0,146730.0,1.0
1.0,1871.0,5.0,0.0,86.0,0.0,0.0,59.0,0.0,9.0,3304.0,30.0,325675.0,1.0
1.0,643.0,1.0,0.0,84.0,0.0,0.0,42.0,0.0,9.0,656.0,18.0,67314.0,1.0
0.0,2379.0,4.0,0.0,56.0,0.0,0.0,47.0,0.0,9.0,1919.0,24.0,249177.0,1.0
10.0,5619.0,6.0,0.0,48.0,0.0,0.0,46.0,0.0,9.0,1854.0,24.0,228057.0,1.0
14.0,1370.0,2.0,0.0,49.0,0.0,0.0,55.0,0.0,9.0,1880.0,24.0,216022.0,1.0
7.0,3087.0,3.0,0.0,59.0,0.0,0.0,72.0,0.0,9.0,1873.0,24.0,162727.0,1.0
3.0,2694.0,8.0,0.0,65.0,0.0,0.0,35.0,0.0,9.0,1869.0,24.0,230595.0,1.0
1.0,3216.0,12.0,0.0,30.0,0.0,0.0,28.0,0.0,9.0,3311.0,30.0,334014.0,1.0
0.0,650.0,10.0,0.0,105.0,0.0,0.0,86.0,0.0,9.0,674.0,18.0,234537.0,1.0
1.0,1551.0,3.0,0.0,50.0,0.0,0.0,53.0,0.0,9.0,1870.0,24.0,284875.0,1.0
5.0,951.0,1.0,0.0,47.0,0.0,0.0,88.0,0.0,9.0,1873.0,24.0,278139.0,1.0
14.0,1423.0,13.0,0.0,44.0,0.0,0.0,82.0,0.0,9.0,1912.0,24.0,291281.0,1.0
0.0,579.0,1.0,0.0,77.0,0.0,0.0,90.0,0.0,9.0,646.0,18.0,150124.0,1.0
0.0,789.0,1.0,0.0,63.0,0.0,0.0,45.0,0.0,9.0,2764.0,28.0,249222.0,1.0
10.0,1921.0,1.0,0.0,57.0,0.0,0.0,90.0,0.0,9.0,1877.0,24.0,241212.0,1.0
0.0,202.0,0.0,0.0,27.0,0.0,0.0,59.0,0.0,9.0,642.0,18.0,102312.0,1.0
7.0,987.0,1.0,0.0,49.0,0.0,0.0,92.0,0.0,9.0,1875.0,24.0,245986.0,1.0
2.0,682.0,0.0,0.0,66.0,0.0,0.0,60.0,0.0,9.0,1889.0,24.0,247561.0,1.0
1.0,413.0,0.0,0.0,37.0,0.0,0.0,87.0,0.0,9.0,659.0,18.0,75429.0,1.0
5.0,4699.0,19.0,0.0,70.0,0.0,0.0,71.0,0.0,9.0,1736.0,23.0,266963.0,1.0
14.0,2503.0,1.0,0.0,56.0,0.0,0.0,67.0,0.0,9.0,1877.0,24.0,109223.0,1.0
8.0,1582.0,4.0,0.0,59.0,0.0,0.0,52.0,0.0,9.0,1877.0,24.0,203375.0,1.0
13.0,2233.0,4.0,0.0,53.0,0.0,0.0,57.0,0.0,9.0,1879.0,24.0,202555.0,1.0
0.0,303.0,0.0,0.0,38.0,0.0,0.0,56.0,0.0,9.0,641.0,18.0,178027.0,1.0
4.0,1877.0,1.0,0.0,62.0,0.0,0.0,90.0,0.0,9.0,1887.0,24.0,239439.0,1.0
7.0,5306.0,17.0,0.0,45.0,0.0,0.0,69.0,0.0,9.0,1779.0,24.0,240943.0,1.0
9.0,1834.0,10.0,0.0,62.0,0.0,0.0,59.0,0.0,9.0,1876.0,24.0,216188.0,1.0
0.0,676.0,0.0,0.0,53.0,0.0,0.0,68.0,0.0,9.0,640.0,18.0,97523.0,1.0
1.0,2506.0,10.0,0.0,77.0,0.0,0.0,61.0,0.0,9.0,1851.0,24.0,274628.0,1.0
0.0,326.0,0.0,0.0,25.0,0.0,0.0,48.0,0.0,9.0,1861.0,24.0,229944.0,1.0
1.0,1177.0,3.0,0.0,87.0,0.0,0.0,72.0,0.0,9.0,2011.0,25.0,256188.0,1.0
0.0,542.0,0.0,0.0,87.0,0.0,0.0,68.0,0.0,9.0,640.0,18.0,173628.0,1.0
0.0,944.0,1.0,0.0,45.0,0.0,0.0,46.0,0.0,9.0,1852.0,24.0,292310.0,1.0
0.0,134.0,0.0,0.0,45.0,0.0,0.0,85.0,0.0,9.0,656.0,18.0,134632.0,1.0
2.0,1126.0,2.0,0.0,49.0,0.0,0.0,76.0,0.0,9.0,1866.0,24.0,280504.0,1.0
13.0,2224.0,4.0,0.0,46.0,0.0,0.0,73.0,0.0,9.0,1870.0,24.0,34510.0,1.0
0.0,148.0,0.0,0.0,64.0,0.0,0.0,34.0,0.0,9.0,2696.0,28.0,258184.0,1.0
1.0,1817.0,8.0,0.0,72.0,0.0,0.0,31.0,0.0,9.0,1866.0,24.0,256192.0,1.0
9.0,4650.0,4.0,0.0,59.0,0.0,0.0,46.0,0.0,9.0,1858.0,24.0,290714.0,1.0
1.0,1741.0,4.0,0.0,88.0,0.0,0.0,77.0,0.0,9.0,3295.0,30.0,288004.0,1.0
1.0,4781.0,5.0,0.0,46.0,0.0,0.0,34.0,0.0,9.0,1848.0,24.0,303203.0,1.0
2.0,1610.0,3.0,0.0,80.0,0.0,0.0,85.0,0.0,9.0,1859.0,24.0,299442.0,1.0
1.0,557.0,0.0,0.0,67.0,0.0,0.0,69.0,0.0,9.0,2024.0,25.0,287790.0,1.0
2.0,2803.0,7.0,0.0,50.0,0.0,0.0,31.0,0.0,9.0,1821.0,24.0,279128.0,1.0
0.0,2492.0,14.0,0.0,56.0,0.0,0.0,60.0,0.0,9.0,1866.0,24.0,314198.0,1.0
5.0,1947.0,6.0,0.0,51.0,0.0,0.0,34.0,0.0,9.0,1858.0,24.0,276556.0,1.0
0.0,457.0,1.0,0.0,50.0,0.0,0.0,65.0,0.0,9.0,1866.0,24.0,298234.0,1.0
13.0,2885.0,17.0,0.0,55.0,0.0,0.0,63.0,0.0,9.0,1863.0,24.0,320196.0,1.0
12.0,4417.0,6.0,0.0,60.0,0.0,0.0,50.0,0.0,9.0,1848.0,24.0,264466.0,1.0
15.0,1318.0,1.0,0.0,43.0,0.0,0.0,75.0,0.0,9.0,1887.0,24.0,210391.0,1.0
0.0,404.0,0.0,0.0,84.0,0.0,0.0,99.0,0.0,9.0,699.0,18.0,49181.0,1.0
0.0,742.0,1.0,0.0,55.0,0.0,0.0,26.0,0.0,9.0,2803.0,28.0,239532.0,1.0
8.0,859.0,1.0,0.0,54.0,0.0,0.0,91.0,0.0,9.0,1881.0,24.0,170133.0,1.0
7.0,2232.0,14.0,0.0,45.0,0.0,0.0,94.0,0.0,9.0,1881.0,24.0,344744.0,1.0
5.0,3628.0,8.0,0.0,39.0,0.0,0.0,48.0,0.0,9.0,3311.0,30.0,280228.0,1.0
0.0,673.0,1.0,0.0,83.0,0.0,0.0,76.0,0.0,9.0,676.0,18.0,142635.0,1.0
10.0,4429.0,8.0,0.0,42.0,0.0,0.0,57.0,0.0,9.0,639.0,18.0,138511.0,1.0
