enq_qdepth1,deq_timedelta1,deq_qdepth1, enq_qdepth2, deq_timedelta2, deq_qdepth2,enq_qdepth3,deq_timedelta3,deq_qdepth3,Buffer,ReportedBitrate,FPS,CalcBitrate,q_size
11.0,1223.0,0.0,0.0,80.0,0.0,0.0,69.0,0.0,8.0,1901.0,24.0,188948.0,0.0
6.0,353.0,0.0,0.0,91.0,0.0,0.0,67.0,0.0,8.0,1766.0,24.0,162785.0,0.0
7.0,674.0,0.0,0.0,89.0,0.0,0.0,62.0,0.0,8.0,1885.0,24.0,164641.0,0.0
8.0,783.0,0.0,0.0,90.0,0.0,0.0,64.0,0.0,8.0,1888.0,24.0,171150.0,0.0
10.0,1119.0,0.0,0.0,87.0,0.0,0.0,65.0,0.0,8.0,1895.0,24.0,179956.0,0.0
6.0,375.0,0.0,0.0,89.0,0.0,0.0,67.0,0.0,8.0,1703.0,23.0,145834.0,0.0
7.0,637.0,0.0,0.0,89.0,0.0,0.0,60.0,0.0,8.0,1882.0,24.0,165166.0,0.0
10.0,1221.0,0.0,0.0,89.0,0.0,0.0,68.0,0.0,8.0,1901.0,24.0,167009.0,0.0
7.0,679.0,0.0,0.0,87.0,0.0,0.0,60.0,0.0,8.0,1889.0,24.0,153551.0,0.0
7.0,291.0,0.0,0.0,93.0,0.0,0.0,84.0,0.0,8.0,1861.0,24.0,175270.0,0.0
0.0,609.0,1.0,0.0,48.0,0.0,0.0,49.0,0.0,8.0,1781.0,24.0,80807.0,0.0
1.0,2622.0,16.0,0.0,33.0,0.0,0.0,59.0,0.0,8.0,676.0,18.0,98481.0,0.0
2.0,196.0,1.0,0.0,47.0,0.0,0.0,83.0,0.0,8.0,1875.0,24.0,104404.0,0.0
1.0,1783.0,5.0,0.0,51.0,0.0,0.0,49.0,0.0,8.0,785.0,19.0,109874.0,0.0
4.0,727.0,7.0,0.0,33.0,0.0,0.0,54.0,0.0,8.0,817.0,19.0,99080.0,0.0
4.0,1849.0,5.0,0.0,56.0,0.0,0.0,72.0,0.0,8.0,1442.0,22.0,174440.0,0.0
6.0,500.0,0.0,0.0,88.0,0.0,0.0,62.0,0.0,8.0,1874.0,24.0,169621.0,0.0
9.0,899.0,0.0,0.0,87.0,0.0,0.0,70.0,0.0,8.0,1893.0,24.0,176968.0,0.0
7.0,653.0,0.0,0.0,88.0,0.0,0.0,62.0,0.0,8.0,1890.0,24.0,164577.0,0.0
7.0,520.0,0.0,0.0,87.0,0.0,0.0,61.0,0.0,8.0,1872.0,24.0,176111.0,0.0
8.0,759.0,0.0,0.0,89.0,0.0,0.0,62.0,0.0,8.0,1891.0,24.0,161099.0,0.0
8.0,649.0,0.0,0.0,87.0,0.0,0.0,67.0,0.0,8.0,1884.0,24.0,179722.0,0.0
8.0,757.0,0.0,0.0,88.0,0.0,0.0,65.0,0.0,8.0,1887.0,24.0,169687.0,0.0
9.0,892.0,0.0,0.0,87.0,0.0,0.0,67.0,0.0,8.0,1893.0,24.0,174033.0,0.0
14.0,3401.0,4.0,0.0,34.0,0.0,0.0,63.0,0.0,8.0,2734.0,28.0,516539.0,0.0
14.0,3316.0,3.0,0.0,41.0,0.0,0.0,59.0,0.0,8.0,2867.0,29.0,456460.0,0.0
3.0,1555.0,3.0,0.0,56.0,0.0,0.0,74.0,0.0,8.0,1768.0,24.0,175366.0,0.0
7.0,554.0,0.0,0.0,89.0,0.0,0.0,60.0,0.0,8.0,1878.0,24.0,172116.0,0.0
10.0,1093.0,0.0,0.0,88.0,0.0,0.0,66.0,0.0,8.0,1896.0,24.0,168705.0,0.0
8.0,809.0,0.0,0.0,88.0,0.0,0.0,65.0,0.0,8.0,1889.0,24.0,176420.0,0.0
10.0,331.0,0.0,0.0,85.0,0.0,0.0,89.0,0.0,8.0,1875.0,24.0,174166.0,0.0
2.0,595.0,0.0,0.0,60.0,0.0,0.0,70.0,0.0,8.0,3301.0,30.0,339866.0,0.0
1.0,1045.0,5.0,0.0,38.0,0.0,0.0,59.0,0.0,8.0,974.0,20.0,111478.0,0.0
2.0,539.0,0.0,0.0,59.0,0.0,0.0,66.0,0.0,8.0,3302.0,30.0,359191.0,0.0
1.0,418.0,0.0,0.0,67.0,0.0,0.0,63.0,0.0,8.0,3299.0,30.0,345842.0,0.0
9.0,849.0,0.0,0.0,90.0,0.0,0.0,64.0,0.0,8.0,1892.0,24.0,168996.0,0.0
7.0,903.0,0.0,0.0,71.0,0.0,0.0,52.0,0.0,8.0,3292.0,30.0,581570.0,0.0
3.0,1532.0,15.0,0.0,57.0,0.0,0.0,67.0,0.0,9.0,717.0,18.0,76821.0,0.0
0.0,96.0,0.0,0.0,56.0,0.0,0.0,92.0,0.0,9.0,657.0,18.0,158467.0,0.0
3.0,3842.0,16.0,0.0,53.0,0.0,0.0,71.0,0.0,9.0,655.0,18.0,137263.0,0.0
9.0,4594.0,18.0,0.0,88.0,0.0,0.0,89.0,0.0,9.0,648.0,18.0,174524.0,0.0
13.0,1984.0,1.0,0.0,83.0,0.0,0.0,67.0,0.0,9.0,1910.0,24.0,158711.0,0.0
1.0,149.0,0.0,0.0,87.0,0.0,0.0,81.0,0.0,9.0,1800.0,24.0,105071.0,0.0
11.0,1462.0,0.0,0.0,86.0,0.0,0.0,69.0,0.0,9.0,1902.0,24.0,166111.0,0.0
7.0,3808.0,13.0,0.0,65.0,0.0,0.0,70.0,0.0,9.0,755.0,19.0,208584.0,0.0
1.0,215.0,0.0,0.0,40.0,0.0,0.0,49.0,0.0,9.0,1887.0,24.0,78320.0,0.0
11.0,1478.0,0.0,0.0,86.0,0.0,0.0,66.0,0.0,9.0,1903.0,24.0,164589.0,0.0
11.0,1371.0,0.0,0.0,85.0,0.0,0.0,66.0,0.0,9.0,1900.0,24.0,168421.0,0.0
16.0,4950.0,17.0,0.0,104.0,0.0,0.0,90.0,0.0,9.0,656.0,18.0,201612.0,0.0
1.0,269.0,1.0,0.0,49.0,0.0,0.0,51.0,0.0,9.0,1881.0,24.0,91845.0,0.0
11.0,1297.0,0.0,0.0,86.0,0.0,0.0,70.0,0.0,9.0,1900.0,24.0,169059.0,0.0
2.0,1366.0,3.0,0.0,58.0,0.0,0.0,79.0,0.0,9.0,2921.0,28.0,165866.0,0.0
11.0,1423.0,0.0,0.0,87.0,0.0,0.0,68.0,0.0,9.0,1902.0,24.0,165508.0,0.0
13.0,1771.0,0.0,0.0,84.0,0.0,0.0,70.0,0.0,9.0,1911.0,24.0,175255.0,0.0
2.0,156.0,0.0,0.0,87.0,0.0,0.0,80.0,0.0,9.0,1791.0,24.0,96926.0,0.0
9.0,3759.0,17.0,0.0,36.0,0.0,0.0,65.0,0.0,9.0,652.0,18.0,188367.0,0.0
1.0,368.0,1.0,0.0,45.0,0.0,0.0,49.0,0.0,9.0,1909.0,24.0,74471.0,0.0
1.0,209.0,0.0,0.0,59.0,0.0,0.0,44.0,0.0,9.0,1251.0,22.0,225724.0,0.0
0.0,1237.0,0.0,0.0,70.0,0.0,0.0,88.0,0.0,9.0,3251.0,30.0,482482.0,0.0
13.0,6139.0,12.0,0.0,98.0,0.0,0.0,70.0,0.0,9.0,669.0,18.0,205002.0,0.0
7.0,4253.0,16.0,0.0,36.0,0.0,0.0,51.0,0.0,9.0,660.0,18.0,227380.0,0.0
0.0,667.0,0.0,0.0,59.0,0.0,0.0,71.0,0.0,9.0,642.0,18.0,155988.0,0.0
2.0,1507.0,3.0,0.0,58.0,0.0,0.0,78.0,0.0,9.0,2637.0,27.0,172807.0,0.0
13.0,2128.0,2.0,0.0,40.0,0.0,0.0,64.0,0.0,9.0,3285.0,30.0,525870.0,0.0
0.0,127.0,0.0,0.0,61.0,0.0,0.0,41.0,0.0,9.0,3138.0,29.0,595379.0,0.0
15.0,5465.0,16.0,0.0,88.0,0.0,0.0,87.0,0.0,9.0,653.0,18.0,190281.0,0.0
2.0,2893.0,14.0,0.0,52.0,0.0,0.0,58.0,0.0,9.0,673.0,18.0,171877.0,0.0
1.0,1017.0,5.0,0.0,49.0,0.0,0.0,55.0,0.0,9.0,1100.0,20.0,86598.0,0.0
10.0,2871.0,3.0,0.0,59.0,0.0,0.0,74.0,0.0,9.0,3283.0,30.0,439100.0,0.0
10.0,1106.0,3.0,0.0,80.0,0.0,0.0,57.0,0.0,9.0,701.0,18.0,89627.0,0.0
12.0,2088.0,1.0,0.0,81.0,0.0,0.0,68.0,0.0,9.0,1914.0,24.0,181658.0,0.0
1.0,2611.0,5.0,0.0,71.0,0.0,0.0,50.0,0.0,9.0,718.0,18.0,149040.0,0.0
15.0,5604.0,14.0,0.0,99.0,0.0,0.0,72.0,0.0,9.0,665.0,18.0,222039.0,0.0
3.0,5279.0,17.0,0.0,51.0,0.0,0.0,68.0,0.0,9.0,648.0,18.0,103318.0,0.0
11.0,1478.0,0.0,0.0,83.0,0.0,0.0,70.0,0.0,9.0,1902.0,24.0,172782.0,0.0
12.0,1687.0,1.0,0.0,87.0,0.0,0.0,67.0,0.0,9.0,1908.0,24.0,158878.0,0.0
3.0,6633.0,17.0,0.0,47.0,0.0,0.0,50.0,0.0,9.0,646.0,18.0,126637.0,0.0
13.0,2130.0,1.0,0.0,79.0,0.0,0.0,67.0,0.0,9.0,1912.0,24.0,160086.0,0.0
11.0,1301.0,0.0,0.0,88.0,0.0,0.0,67.0,0.0,9.0,1904.0,24.0,157281.0,0.0
13.0,2338.0,1.0,0.0,79.0,0.0,0.0,66.0,0.0,9.0,1912.0,24.0,156717.0,0.0
15.0,5050.0,17.0,0.0,31.0,0.0,0.0,81.0,0.0,10.0,647.0,18.0,182736.0,0.0
14.0,5854.0,18.0,0.0,40.0,0.0,0.0,62.0,0.0,10.0,654.0,18.0,296278.0,0.0
1.0,327.0,0.0,0.0,85.0,0.0,0.0,41.0,0.0,10.0,640.0,18.0,95585.0,0.0
1.0,298.0,0.0,0.0,64.0,0.0,0.0,45.0,0.0,10.0,641.0,18.0,196131.0,0.0
3.0,5767.0,18.0,0.0,47.0,0.0,0.0,43.0,0.0,10.0,649.0,18.0,143559.0,0.0
0.0,640.0,0.0,0.0,46.0,0.0,0.0,51.0,0.0,10.0,643.0,18.0,109689.0,0.0
1.0,3803.0,14.0,0.0,50.0,0.0,0.0,48.0,0.0,10.0,665.0,18.0,158136.0,0.0
0.0,148.0,0.0,0.0,74.0,0.0,0.0,83.0,0.0,10.0,641.0,18.0,162712.0,0.0
0.0,165.0,0.0,0.0,62.0,0.0,0.0,83.0,0.0,10.0,641.0,18.0,164830.0,0.0
0.0,302.0,0.0,0.0,88.0,0.0,0.0,44.0,0.0,10.0,640.0,18.0,92935.0,0.0
0.0,391.0,0.0,0.0,94.0,0.0,0.0,51.0,0.0,10.0,640.0,18.0,122117.0,0.0
0.0,960.0,0.0,0.0,44.0,0.0,0.0,41.0,0.0,10.0,640.0,18.0,172216.0,0.0
2.0,5979.0,17.0,0.0,62.0,0.0,0.0,33.0,0.0,10.0,658.0,18.0,223613.0,0.0
2.0,4350.0,17.0,0.0,49.0,0.0,0.0,54.0,0.0,10.0,652.0,18.0,122329.0,0.0
14.0,5077.0,18.0,0.0,23.0,0.0,0.0,74.0,0.0,10.0,648.0,18.0,241692.0,0.0
2.0,453.0,1.0,0.0,68.0,0.0,0.0,74.0,0.0,10.0,1167.0,21.0,147180.0,0.0
0.0,459.0,0.0,0.0,48.0,0.0,0.0,53.0,0.0,10.0,646.0,18.0,110672.0,0.0
0.0,452.0,1.0,0.0,55.0,0.0,0.0,49.0,0.0,10.0,1884.0,24.0,81316.0,0.0
1.0,286.0,0.0,0.0,83.0,0.0,0.0,47.0,0.0,10.0,640.0,18.0,139466.0,0.0
0.0,637.0,0.0,0.0,37.0,0.0,0.0,45.0,0.0,10.0,640.0,18.0,151073.0,0.0
2.0,5636.0,15.0,0.0,74.0,0.0,0.0,36.0,0.0,10.0,658.0,18.0,190574.0,0.0
0.0,301.0,0.0,0.0,69.0,0.0,0.0,43.0,0.0,10.0,640.0,18.0,133915.0,0.0
1.0,341.0,0.0,0.0,61.0,0.0,0.0,44.0,0.0,10.0,640.0,18.0,129295.0,0.0
9.0,4661.0,16.0,0.0,47.0,0.0,0.0,65.0,0.0,10.0,659.0,18.0,250527.0,0.0
0.0,359.0,0.0,0.0,73.0,0.0,0.0,38.0,0.0,10.0,640.0,18.0,120096.0,0.0
1.0,355.0,0.0,0.0,47.0,0.0,0.0,44.0,0.0,10.0,640.0,18.0,141421.0,0.0
15.0,5611.0,16.0,0.0,30.0,0.0,0.0,87.0,0.0,10.0,649.0,18.0,226205.0,0.0
1.0,278.0,0.0,0.0,84.0,0.0,0.0,45.0,0.0,10.0,640.0,18.0,152487.0,0.0
0.0,302.0,0.0,0.0,92.0,0.0,0.0,45.0,0.0,10.0,640.0,18.0,84435.0,0.0
0.0,371.0,0.0,0.0,49.0,0.0,0.0,54.0,0.0,10.0,641.0,18.0,186840.0,0.0
14.0,2987.0,1.0,0.0,90.0,0.0,0.0,98.0,0.0,10.0,641.0,18.0,117232.0,0.0
13.0,4119.0,0.0,0.0,102.0,0.0,0.0,92.0,0.0,10.0,641.0,18.0,132483.0,0.0
13.0,1720.0,2.0,0.0,105.0,0.0,0.0,93.0,0.0,10.0,640.0,18.0,132442.0,0.0
12.0,2046.0,1.0,0.0,83.0,0.0,0.0,100.0,0.0,10.0,641.0,18.0,179045.0,0.0
11.0,1759.0,0.0,0.0,92.0,0.0,0.0,99.0,0.0,10.0,641.0,18.0,178818.0,0.0
14.0,3296.0,1.0,0.0,103.0,0.0,0.0,91.0,0.0,10.0,640.0,18.0,130457.0,0.0
0.0,143.0,0.0,0.0,76.0,0.0,0.0,85.0,0.0,10.0,641.0,18.0,159380.0,0.0
2.0,283.0,0.0,0.0,87.0,0.0,0.0,70.0,0.0,10.0,640.0,18.0,129449.0,0.0
12.0,3615.0,0.0,0.0,95.0,0.0,0.0,99.0,0.0,10.0,641.0,18.0,172014.0,0.0
0.0,324.0,0.0,0.0,68.0,0.0,0.0,43.0,0.0,10.0,640.0,18.0,90766.0,0.0
16.0,5456.0,2.0,0.0,101.0,0.0,0.0,88.0,0.0,10.0,641.0,18.0,131184.0,0.0
0.0,374.0,0.0,0.0,91.0,0.0,0.0,45.0,0.0,10.0,640.0,18.0,82617.0,0.0
16.0,3735.0,6.0,0.0,105.0,0.0,0.0,94.0,0.0,10.0,641.0,18.0,120560.0,0.0
11.0,4768.0,16.0,0.0,39.0,0.0,0.0,61.0,0.0,10.0,656.0,18.0,204782.0,0.0
15.0,6145.0,17.0,0.0,45.0,0.0,0.0,74.0,0.0,10.0,651.0,18.0,249087.0,0.0
14.0,6394.0,8.0,0.0,87.0,0.0,0.0,96.0,0.0,10.0,663.0,18.0,218052.0,0.0
0.0,291.0,0.0,0.0,79.0,0.0,0.0,39.0,0.0,10.0,640.0,18.0,103705.0,0.0
12.0,2770.0,2.0,0.0,57.0,0.0,0.0,72.0,0.0,10.0,3261.0,30.0,422871.0,0.0
0.0,303.0,0.0,0.0,48.0,0.0,0.0,55.0,0.0,10.0,644.0,18.0,101378.0,0.0
16.0,6054.0,18.0,0.0,95.0,0.0,0.0,92.0,0.0,10.0,650.0,18.0,199836.0,0.0
16.0,2503.0,5.0,0.0,105.0,0.0,0.0,90.0,0.0,10.0,641.0,18.0,144057.0,0.0
0.0,356.0,0.0,0.0,56.0,0.0,0.0,39.0,0.0,10.0,640.0,18.0,155590.0,0.0
12.0,1617.0,1.0,0.0,78.0,0.0,0.0,95.0,0.0,10.0,641.0,18.0,175081.0,0.0
0.0,437.0,0.0,0.0,91.0,0.0,0.0,42.0,0.0,10.0,640.0,18.0,102725.0,0.0
15.0,5693.0,18.0,0.0,25.0,0.0,0.0,80.0,0.0,10.0,649.0,18.0,225492.0,0.0
0.0,448.0,0.0,0.0,38.0,0.0,0.0,52.0,0.0,10.0,641.0,18.0,177274.0,0.0
4.0,4764.0,16.0,0.0,65.0,0.0,0.0,60.0,0.0,10.0,661.0,18.0,207274.0,0.0
1.0,257.0,0.0,0.0,50.0,0.0,0.0,78.0,0.0,10.0,646.0,18.0,170237.0,0.0
3.0,5231.0,17.0,0.0,50.0,0.0,0.0,46.0,0.0,10.0,652.0,18.0,141149.0,0.0
