enq_qdepth1,deq_timedelta1,deq_qdepth1, enq_qdepth2, deq_timedelta2, deq_qdepth2,enq_qdepth3,deq_timedelta3,deq_qdepth3,Buffer,ReportedBitrate,FPS,CalcBitrate,q_size
1.0,1204.0,2.0,0.0,58.0,0.0,0.0,53.0,0.0,11.0,641.0,18.0,175973.0,0.0
2.0,1722.0,3.0,0.0,54.0,0.0,0.0,60.0,0.0,11.0,641.0,18.0,168884.0,0.0
1.0,960.0,1.0,0.0,61.0,0.0,0.0,54.0,0.0,11.0,641.0,18.0,182757.0,0.0
1.0,1454.0,2.0,0.0,57.0,0.0,0.0,57.0,0.0,11.0,641.0,18.0,172103.0,0.0
0.0,206.0,0.0,0.0,65.0,0.0,0.0,42.0,0.0,11.0,640.0,18.0,207436.0,0.0
0.0,177.0,0.0,0.0,66.0,0.0,0.0,42.0,0.0,11.0,640.0,18.0,210473.0,0.0
0.0,180.0,0.0,0.0,66.0,0.0,0.0,42.0,0.0,11.0,640.0,18.0,202433.0,0.0
0.0,223.0,0.0,0.0,72.0,0.0,0.0,41.0,0.0,11.0,640.0,18.0,183914.0,0.0
2.0,1556.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166598.0,0.0
2.0,1679.0,3.0,0.0,55.0,0.0,0.0,59.0,0.0,11.0,641.0,18.0,169633.0,0.0
2.0,1557.0,3.0,0.0,61.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166581.0,0.0
2.0,1690.0,3.0,0.0,54.0,0.0,0.0,60.0,0.0,11.0,641.0,18.0,170122.0,0.0
0.0,547.0,0.0,0.0,64.0,0.0,0.0,48.0,0.0,11.0,640.0,18.0,193358.0,0.0
2.0,1332.0,2.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,165892.0,0.0
2.0,1346.0,2.0,0.0,63.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,165647.0,0.0
2.0,1607.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166429.0,0.0
2.0,1592.0,3.0,0.0,61.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166376.0,0.0
2.0,1588.0,3.0,0.0,61.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166307.0,0.0
2.0,1581.0,3.0,0.0,61.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166254.0,0.0
2.0,1567.0,3.0,0.0,61.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166176.0,0.0
2.0,1545.0,3.0,0.0,61.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166111.0,0.0
2.0,1527.0,2.0,0.0,61.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166006.0,0.0
2.0,1489.0,2.0,0.0,61.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166015.0,0.0
2.0,1463.0,2.0,0.0,62.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166033.0,0.0
2.0,1464.0,2.0,0.0,62.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166024.0,0.0
2.0,1458.0,2.0,0.0,62.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166012.0,0.0
2.0,1446.0,2.0,0.0,62.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,165956.0,0.0
2.0,1445.0,2.0,0.0,62.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,165828.0,0.0
2.0,1483.0,2.0,0.0,60.0,0.0,0.0,65.0,0.0,11.0,641.0,18.0,165403.0,0.0
2.0,1312.0,2.0,0.0,62.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,165915.0,0.0
2.0,1366.0,2.0,0.0,62.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,165628.0,0.0
2.0,1412.0,2.0,0.0,62.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,165734.0,0.0
2.0,1780.0,3.0,0.0,55.0,0.0,0.0,60.0,0.0,11.0,641.0,18.0,168663.0,0.0
2.0,1380.0,2.0,0.0,62.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,165468.0,0.0
2.0,1323.0,2.0,0.0,63.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,165596.0,0.0
2.0,1781.0,3.0,0.0,55.0,0.0,0.0,60.0,0.0,11.0,641.0,18.0,168607.0,0.0
2.0,1840.0,3.0,0.0,56.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,168141.0,0.0
2.0,1817.0,3.0,0.0,56.0,0.0,0.0,61.0,0.0,11.0,641.0,18.0,168376.0,0.0
2.0,1607.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166447.0,0.0
2.0,1580.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166431.0,0.0
2.0,1575.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166371.0,0.0
2.0,1573.0,3.0,0.0,60.0,0.0,0.0,65.0,0.0,11.0,641.0,18.0,166293.0,0.0
2.0,1544.0,2.0,0.0,61.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166289.0,0.0
2.0,1528.0,2.0,0.0,61.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166243.0,0.0
2.0,1535.0,2.0,0.0,61.0,0.0,0.0,65.0,0.0,11.0,641.0,18.0,166182.0,0.0
2.0,1529.0,2.0,0.0,61.0,0.0,0.0,65.0,0.0,11.0,641.0,18.0,166130.0,0.0
2.0,1627.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166509.0,0.0
2.0,1508.0,2.0,0.0,61.0,0.0,0.0,65.0,0.0,11.0,641.0,18.0,166060.0,0.0
2.0,1493.0,2.0,0.0,62.0,0.0,0.0,65.0,0.0,11.0,641.0,18.0,165968.0,0.0
2.0,1559.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166703.0,0.0
2.0,1606.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166672.0,0.0
2.0,1609.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166706.0,0.0
2.0,1598.0,3.0,0.0,60.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,166905.0,0.0
2.0,1666.0,3.0,0.0,59.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166785.0,0.0
2.0,1655.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166964.0,0.0
2.0,1657.0,3.0,0.0,59.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,167022.0,0.0
2.0,1486.0,2.0,0.0,61.0,0.0,0.0,65.0,0.0,11.0,641.0,18.0,166051.0,0.0
2.0,1798.0,3.0,0.0,55.0,0.0,0.0,61.0,0.0,11.0,641.0,18.0,168458.0,0.0
2.0,1635.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166594.0,0.0
2.0,1661.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166814.0,0.0
2.0,1833.0,3.0,0.0,56.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,168266.0,0.0
2.0,1624.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166505.0,0.0
2.0,1826.0,3.0,0.0,57.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,168075.0,0.0
2.0,1830.0,3.0,0.0,57.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,167947.0,0.0
2.0,1828.0,3.0,0.0,57.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167859.0,0.0
2.0,1812.0,3.0,0.0,57.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167788.0,0.0
2.0,1806.0,3.0,0.0,57.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167691.0,0.0
2.0,1808.0,3.0,0.0,58.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167576.0,0.0
2.0,1645.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166707.0,0.0
2.0,1792.0,3.0,0.0,58.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167512.0,0.0
2.0,1773.0,3.0,0.0,58.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,167213.0,0.0
3.0,1768.0,3.0,0.0,57.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166926.0,0.0
2.0,1686.0,3.0,0.0,57.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,166949.0,0.0
2.0,1606.0,3.0,0.0,58.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,167106.0,0.0
2.0,1635.0,3.0,0.0,59.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167062.0,0.0
2.0,1634.0,3.0,0.0,59.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167151.0,0.0
2.0,1622.0,3.0,0.0,59.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167091.0,0.0
2.0,1656.0,3.0,0.0,59.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166884.0,0.0
2.0,1781.0,3.0,0.0,58.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,167385.0,0.0
2.0,1633.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166575.0,0.0
2.0,1659.0,3.0,0.0,59.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,166881.0,0.0
2.0,1642.0,3.0,0.0,60.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,166726.0,0.0
2.0,1830.0,3.0,0.0,55.0,0.0,0.0,61.0,0.0,11.0,641.0,18.0,168417.0,0.0
2.0,1824.0,3.0,0.0,55.0,0.0,0.0,61.0,0.0,11.0,641.0,18.0,168311.0,0.0
2.0,1797.0,3.0,0.0,56.0,0.0,0.0,61.0,0.0,11.0,641.0,18.0,168321.0,0.0
2.0,1804.0,3.0,0.0,56.0,0.0,0.0,61.0,0.0,11.0,641.0,18.0,168221.0,0.0
2.0,1806.0,3.0,0.0,57.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,168193.0,0.0
2.0,1797.0,3.0,0.0,57.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,168154.0,0.0
2.0,1807.0,3.0,0.0,57.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,167985.0,0.0
2.0,1793.0,3.0,0.0,57.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,167901.0,0.0
2.0,1817.0,3.0,0.0,55.0,0.0,0.0,61.0,0.0,11.0,641.0,18.0,168344.0,0.0
2.0,1792.0,3.0,0.0,57.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167675.0,0.0
2.0,1693.0,3.0,0.0,57.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,167650.0,0.0
2.0,1720.0,3.0,0.0,57.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167414.0,0.0
2.0,1730.0,3.0,0.0,56.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167237.0,0.0
2.0,1612.0,3.0,0.0,57.0,0.0,0.0,61.0,0.0,11.0,641.0,18.0,167452.0,0.0
2.0,1604.0,3.0,0.0,58.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,167400.0,0.0
2.0,1670.0,3.0,0.0,58.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167317.0,0.0
2.0,1636.0,3.0,0.0,59.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,167428.0,0.0
2.0,1644.0,3.0,0.0,59.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167185.0,0.0
2.0,1764.0,3.0,0.0,56.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,167558.0,0.0
2.0,1666.0,3.0,0.0,59.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167056.0,0.0
2.0,1754.0,3.0,0.0,55.0,0.0,0.0,60.0,0.0,11.0,641.0,18.0,168752.0,0.0
2.0,1755.0,3.0,0.0,53.0,0.0,0.0,60.0,0.0,11.0,641.0,18.0,168625.0,0.0
2.0,1463.0,2.0,0.0,63.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,167664.0,0.0
2.0,1435.0,2.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167695.0,0.0
2.0,1426.0,2.0,0.0,63.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,167639.0,0.0
2.0,1416.0,2.0,0.0,63.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,167634.0,0.0
2.0,1408.0,2.0,0.0,63.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,167569.0,0.0
2.0,1391.0,2.0,0.0,63.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,167513.0,0.0
2.0,1362.0,2.0,0.0,64.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167568.0,0.0
2.0,1380.0,2.0,0.0,64.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,167467.0,0.0
2.0,1828.0,3.0,0.0,54.0,0.0,0.0,61.0,0.0,11.0,641.0,18.0,168709.0,0.0
2.0,1374.0,2.0,0.0,64.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,167457.0,0.0
2.0,1526.0,2.0,0.0,61.0,0.0,0.0,65.0,0.0,11.0,641.0,18.0,166377.0,0.0
2.0,1529.0,2.0,0.0,61.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166426.0,0.0
0.0,241.0,0.0,0.0,72.0,0.0,0.0,40.0,0.0,11.0,640.0,18.0,180880.0,0.0
0.0,192.0,0.0,0.0,66.0,0.0,0.0,42.0,0.0,11.0,640.0,18.0,198929.0,0.0
1.0,952.0,1.0,0.0,64.0,0.0,0.0,52.0,0.0,11.0,641.0,18.0,189421.0,0.0
1.0,1613.0,2.0,0.0,58.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,177894.0,0.0
2.0,1680.0,3.0,0.0,52.0,0.0,0.0,59.0,0.0,11.0,641.0,18.0,172485.0,0.0
1.0,1551.0,2.0,0.0,56.0,0.0,0.0,56.0,0.0,11.0,641.0,18.0,170652.0,0.0
2.0,1521.0,2.0,0.0,62.0,0.0,0.0,65.0,0.0,11.0,641.0,18.0,166312.0,0.0
2.0,1654.0,3.0,0.0,59.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167012.0,0.0
2.0,1647.0,3.0,0.0,59.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,166887.0,0.0
2.0,1651.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166784.0,0.0
3.0,2001.0,3.0,0.0,55.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,168035.0,0.0
3.0,1963.0,3.0,0.0,55.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,167975.0,0.0
3.0,1929.0,3.0,0.0,56.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167856.0,0.0
3.0,1903.0,3.0,0.0,56.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167773.0,0.0
3.0,1877.0,3.0,0.0,56.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167683.0,0.0
3.0,1844.0,3.0,0.0,56.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167595.0,0.0
3.0,1816.0,3.0,0.0,56.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167463.0,0.0
3.0,1758.0,3.0,0.0,57.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,167506.0,0.0
3.0,2000.0,4.0,0.0,54.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,168061.0,0.0
2.0,1732.0,3.0,0.0,58.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,167512.0,0.0
2.0,1746.0,3.0,0.0,58.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167377.0,0.0
2.0,1729.0,3.0,0.0,59.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167260.0,0.0
2.0,1732.0,3.0,0.0,58.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167093.0,0.0
2.0,1700.0,3.0,0.0,59.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167084.0,0.0
2.0,1686.0,3.0,0.0,59.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,166995.0,0.0
2.0,1686.0,3.0,0.0,59.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,166889.0,0.0
2.0,1680.0,3.0,0.0,59.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,167066.0,0.0
2.0,1651.0,3.0,0.0,60.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,166776.0,0.0
2.0,1757.0,3.0,0.0,58.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167411.0,0.0
3.0,2013.0,4.0,0.0,53.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,168295.0,0.0
4.0,2079.0,4.0,0.0,53.0,0.0,0.0,65.0,0.0,11.0,641.0,18.0,168183.0,0.0
4.0,2104.0,3.0,0.0,53.0,0.0,0.0,66.0,0.0,11.0,641.0,18.0,166697.0,0.0
2.0,1650.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166695.0,0.0
2.0,1644.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166600.0,0.0
2.0,1628.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166512.0,0.0
2.0,1608.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166474.0,0.0
2.0,1603.0,3.0,0.0,60.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166400.0,0.0
2.0,1593.0,3.0,0.0,61.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166351.0,0.0
2.0,1575.0,3.0,0.0,61.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166308.0,0.0
2.0,1566.0,3.0,0.0,61.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166202.0,0.0
2.0,1533.0,2.0,0.0,61.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166236.0,0.0
2.0,1531.0,2.0,0.0,61.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166156.0,0.0
2.0,1526.0,2.0,0.0,61.0,0.0,0.0,65.0,0.0,11.0,641.0,18.0,166114.0,0.0
2.0,1504.0,2.0,0.0,61.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166075.0,0.0
2.0,1521.0,2.0,0.0,60.0,0.0,0.0,65.0,0.0,11.0,641.0,18.0,165775.0,0.0
2.0,1482.0,2.0,0.0,60.0,0.0,0.0,65.0,0.0,11.0,641.0,18.0,165676.0,0.0
2.0,1461.0,2.0,0.0,59.0,0.0,0.0,65.0,0.0,11.0,641.0,18.0,165384.0,0.0
2.0,1365.0,2.0,0.0,60.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,165642.0,0.0
2.0,1531.0,2.0,0.0,61.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166488.0,0.0
2.0,1544.0,2.0,0.0,61.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,166543.0,0.0
3.0,2045.0,2.0,0.0,63.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,164475.0,0.0
2.0,1631.0,3.0,0.0,60.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,166678.0,0.0
2.0,1711.0,3.0,0.0,59.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,167069.0,0.0
2.0,1797.0,3.0,0.0,58.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167522.0,0.0
2.0,1743.0,3.0,0.0,59.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,167222.0,0.0
2.0,1510.0,3.0,0.0,62.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,168352.0,0.0
2.0,1492.0,2.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,168367.0,0.0
2.0,1492.0,2.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,168261.0,0.0
2.0,1487.0,2.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,168188.0,0.0
2.0,1457.0,2.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,168187.0,0.0
2.0,1444.0,2.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,168119.0,0.0
2.0,1433.0,2.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,168128.0,0.0
2.0,1433.0,2.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,168087.0,0.0
2.0,1427.0,2.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,168038.0,0.0
2.0,1411.0,2.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167962.0,0.0
2.0,1387.0,2.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167910.0,0.0
2.0,1387.0,2.0,0.0,63.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,167731.0,0.0
2.0,1352.0,2.0,0.0,63.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167688.0,0.0
2.0,1295.0,2.0,0.0,63.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,167759.0,0.0
2.0,1282.0,2.0,0.0,64.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,167837.0,0.0
2.0,1299.0,2.0,0.0,64.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167893.0,0.0
2.0,1297.0,2.0,0.0,64.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167897.0,0.0
2.0,1503.0,3.0,0.0,62.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,168410.0,0.0
2.0,1513.0,3.0,0.0,62.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,168428.0,0.0
2.0,1547.0,3.0,0.0,61.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,168435.0,0.0
2.0,1568.0,3.0,0.0,62.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,168522.0,0.0
4.0,2329.0,4.0,0.0,54.0,0.0,0.0,66.0,0.0,11.0,641.0,18.0,167668.0,0.0
3.0,2134.0,4.0,0.0,55.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,168231.0,0.0
3.0,2073.0,4.0,0.0,56.0,0.0,0.0,65.0,0.0,11.0,641.0,18.0,168341.0,0.0
3.0,1989.0,4.0,0.0,57.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,168713.0,0.0
3.0,1907.0,4.0,0.0,57.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,168699.0,0.0
3.0,1780.0,3.0,0.0,58.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,168987.0,0.0
3.0,1754.0,3.0,0.0,58.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,169002.0,0.0
2.0,1763.0,3.0,0.0,59.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,169037.0,0.0
2.0,1288.0,2.0,0.0,65.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167870.0,0.0
2.0,1730.0,3.0,0.0,59.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,169072.0,0.0
2.0,1696.0,3.0,0.0,60.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,168913.0,0.0
2.0,1683.0,3.0,0.0,60.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,168858.0,0.0
2.0,1667.0,3.0,0.0,60.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,168807.0,0.0
2.0,1657.0,3.0,0.0,61.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,168726.0,0.0
2.0,1648.0,3.0,0.0,60.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,168610.0,0.0
2.0,1602.0,3.0,0.0,61.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,168621.0,0.0
2.0,1576.0,3.0,0.0,61.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,168593.0,0.0
2.0,1578.0,3.0,0.0,61.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,168552.0,0.0
2.0,1709.0,3.0,0.0,59.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,168964.0,0.0
2.0,1312.0,2.0,0.0,65.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167758.0,0.0
2.0,1311.0,2.0,0.0,65.0,0.0,0.0,64.0,0.0,11.0,641.0,18.0,167720.0,0.0
2.0,1287.0,2.0,0.0,65.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167686.0,0.0
2.0,1689.0,3.0,0.0,59.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167627.0,0.0
2.0,1635.0,3.0,0.0,60.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,167668.0,0.0
2.0,1626.0,3.0,0.0,60.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,167603.0,0.0
2.0,1636.0,3.0,0.0,60.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167513.0,0.0
2.0,1593.0,3.0,0.0,61.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,167555.0,0.0
2.0,1579.0,3.0,0.0,61.0,0.0,0.0,62.0,0.0,11.0,641.0,18.0,167460.0,0.0
2.0,1592.0,3.0,0.0,61.0,0.0,0.0,63.0,0.0,11.0,641.0,18.0,167335.0,0.0
