enq_qdepth1,deq_timedelta1,deq_qdepth1, enq_qdepth2, deq_timedelta2, deq_qdepth2,enq_qdepth3,deq_timedelta3,deq_qdepth3,Buffer,ReportedBitrate,FPS,CalcBitrate,q_size
5.0,2035.0,4.0,0.0,48.0,0.0,0.0,30.0,0.0,13.223,639.0,18.0,11225.0,1.0
7.0,3530.0,6.0,0.0,48.0,0.0,0.0,66.0,0.0,12.191,639.0,18.0,11360.0,1.0
1.0,587.0,1.0,0.0,47.0,0.0,0.0,78.0,0.0,11.131,639.0,18.0,11483.0,1.0
0.0,533.0,0.0,0.0,42.0,0.0,0.0,65.0,0.0,14.106,639.0,18.0,11606.0,1.0
3.0,1513.0,4.0,0.0,61.0,0.0,0.0,72.0,0.0,13.27,639.0,18.0,11731.0,1.0
0.0,5398.0,10.0,0.0,42.0,0.0,0.0,82.0,0.0,10.351,639.0,18.0,12096.0,1.0
2.0,1777.0,2.0,0.0,51.0,0.0,0.0,44.0,0.0,13.285,639.0,18.0,12199.0,1.0
1.0,590.0,2.0,0.0,63.0,0.0,0.0,71.0,0.0,12.223,639.0,18.0,12321.0,1.0
3.0,3960.0,12.0,0.0,42.0,0.0,0.0,59.0,0.0,11.159,639.0,18.0,12453.0,1.0
4.0,2080.0,10.0,0.0,104.0,0.0,0.0,52.0,0.0,14.096,639.0,18.0,12585.0,1.0
5.0,931.0,0.0,0.0,59.0,0.0,0.0,42.0,0.0,14.128,639.0,18.0,13596.0,1.0
0.0,148.0,0.0,0.0,73.0,0.0,0.0,80.0,0.0,11.206,639.0,18.0,13976.0,1.0
0.0,314.0,1.0,0.0,56.0,0.0,0.0,64.0,0.0,10.143,639.0,18.0,14114.0,1.0
5.0,266.0,0.0,0.0,52.0,0.0,0.0,67.0,0.0,13.352,639.0,18.0,14269.0,1.0
0.0,189.0,0.0,0.0,68.0,0.0,0.0,54.0,0.0,12.287,639.0,18.0,14394.0,1.0
2.0,2971.0,9.0,0.0,70.0,0.0,0.0,90.0,0.0,12.287,639.0,18.0,14864.0,1.0
11.0,3838.0,1.0,0.0,66.0,0.0,0.0,49.0,0.0,11.22,639.0,18.0,15016.0,1.0
2.0,3709.0,7.0,0.0,62.0,0.0,0.0,49.0,0.0,13.095,639.0,18.0,15265.0,1.0
13.0,3887.0,9.0,0.0,61.0,0.0,0.0,43.0,0.0,12.303,639.0,18.0,15403.0,1.0
9.0,5159.0,8.0,0.0,44.0,0.0,0.0,59.0,0.0,10.176,639.0,18.0,15665.0,1.0
9.0,5206.0,16.0,0.0,42.0,0.0,0.0,65.0,0.0,12.32,639.0,18.0,15930.0,1.0
0.0,208.0,0.0,0.0,42.0,0.0,0.0,66.0,0.0,11.272,639.0,18.0,16099.0,1.0
4.0,2900.0,14.0,0.0,66.0,0.0,0.0,61.0,0.0,13.151,639.0,18.0,16314.0,1.0
0.0,2047.0,1.0,0.0,47.0,0.0,0.0,59.0,0.0,12.355,639.0,18.0,16438.0,1.0
7.0,2702.0,7.0,0.0,49.0,0.0,0.0,54.0,0.0,13.159,639.0,18.0,16835.0,1.0
2.0,372.0,1.0,0.0,49.0,0.0,0.0,110.0,0.0,12.367,639.0,18.0,16934.0,1.0
0.0,392.0,0.0,0.0,62.0,0.0,0.0,68.0,0.0,11.303,639.0,18.0,17061.0,1.0
14.0,3995.0,0.0,0.0,48.0,0.0,0.0,57.0,0.0,14.236,639.0,18.0,17227.0,1.0
0.0,1003.0,0.0,0.0,107.0,0.0,0.0,76.0,0.0,12.108,639.0,18.0,17481.0,1.0
14.0,4116.0,4.0,0.0,38.0,0.0,0.0,43.0,0.0,11.317,639.0,18.0,17618.0,1.0
0.0,120.0,0.0,0.0,38.0,0.0,0.0,56.0,0.0,10.255,639.0,18.0,17741.0,1.0
0.0,87.0,0.0,0.0,51.0,0.0,0.0,86.0,0.0,11.335,639.0,18.0,18161.0,1.0
0.0,87.0,0.0,0.0,63.0,0.0,0.0,97.0,0.0,10.271,639.0,18.0,18297.0,1.0
0.0,137.0,0.0,0.0,32.0,0.0,0.0,63.0,0.0,13.111,639.0,18.0,18431.0,1.0
2.0,2116.0,7.0,0.0,54.0,0.0,0.0,44.0,0.0,12.143,639.0,18.0,18586.0,1.0
0.0,1825.0,1.0,0.0,113.0,0.0,0.0,36.0,0.0,11.351,639.0,18.0,18712.0,1.0
6.0,2502.0,7.0,0.0,74.0,0.0,0.0,77.0,0.0,10.287,639.0,18.0,18861.0,1.0
1.0,436.0,1.0,0.0,39.0,0.0,0.0,57.0,0.0,12.16,639.0,18.0,19120.0,1.0
8.0,743.0,2.0,0.0,47.0,0.0,0.0,70.0,0.0,10.288,639.0,18.0,19387.0,1.0
0.0,132.0,0.0,0.0,58.0,0.0,0.0,60.0,0.0,13.211,639.0,18.0,19507.0,1.0
0.0,440.0,0.0,0.0,63.0,0.0,0.0,43.0,0.0,12.182,639.0,18.0,19647.0,1.0
0.0,427.0,0.0,0.0,73.0,0.0,0.0,34.0,0.0,11.118,639.0,18.0,19768.0,1.0
7.0,973.0,3.0,0.0,111.0,0.0,0.0,87.0,0.0,14.328,639.0,18.0,19927.0,1.0
0.0,999.0,1.0,0.0,90.0,0.0,0.0,38.0,0.0,13.261,639.0,18.0,20057.0,1.0
0.0,238.0,0.0,0.0,60.0,0.0,0.0,25.0,0.0,12.197,639.0,18.0,20195.0,1.0
0.0,1179.0,7.0,0.0,70.0,0.0,0.0,22.0,0.0,11.133,639.0,18.0,20325.0,1.0
3.0,460.0,0.0,0.0,51.0,0.0,0.0,25.0,0.0,14.269,639.0,18.0,20448.0,1.0
0.0,90.0,0.0,0.0,44.0,0.0,0.0,56.0,0.0,13.28,639.0,18.0,20570.0,1.0
0.0,989.0,2.0,0.0,52.0,0.0,0.0,71.0,0.0,12.219,639.0,18.0,20719.0,1.0
0.0,307.0,1.0,0.0,51.0,0.0,0.0,66.0,0.0,10.363,639.0,18.0,20952.0,1.0
0.0,4616.0,1.0,0.0,48.0,0.0,0.0,95.0,0.0,13.298,639.0,18.0,21077.0,1.0
1.0,222.0,0.0,0.0,62.0,0.0,0.0,58.0,0.0,12.234,639.0,18.0,21193.0,1.0
2.0,272.0,1.0,0.0,57.0,0.0,0.0,58.0,0.0,11.17,639.0,18.0,21301.0,1.0
2.0,2296.0,8.0,0.0,57.0,0.0,0.0,22.0,0.0,10.378,639.0,18.0,21422.0,1.0
0.0,171.0,0.0,0.0,50.0,0.0,0.0,25.0,0.0,13.313,639.0,18.0,21544.0,1.0
1.0,2105.0,7.0,0.0,48.0,0.0,0.0,59.0,0.0,11.183,639.0,18.0,21825.0,1.0
4.0,2141.0,3.0,0.0,58.0,0.0,0.0,33.0,0.0,10.121,639.0,18.0,21977.0,1.0
1.0,1606.0,3.0,0.0,108.0,0.0,0.0,31.0,0.0,13.329,639.0,18.0,22102.0,1.0
0.0,1453.0,4.0,0.0,75.0,0.0,0.0,28.0,0.0,12.265,639.0,18.0,22233.0,1.0
0.0,2176.0,8.0,0.0,41.0,0.0,0.0,33.0,0.0,11.201,639.0,18.0,22374.0,1.0
0.0,293.0,1.0,0.0,49.0,0.0,0.0,60.0,0.0,13.121,639.0,18.0,22640.0,1.0
0.0,288.0,0.0,0.0,64.0,0.0,0.0,99.0,0.0,11.215,639.0,18.0,22907.0,1.0
6.0,1442.0,1.0,0.0,72.0,0.0,0.0,75.0,0.0,10.153,639.0,18.0,23045.0,1.0
2.0,1115.0,3.0,0.0,42.0,0.0,0.0,47.0,0.0,9.363,639.0,18.0,23185.0,1.0
0.0,906.0,0.0,0.0,71.0,0.0,0.0,100.0,0.0,11.232,639.0,18.0,23447.0,1.0
0.0,3167.0,0.0,0.0,51.0,0.0,0.0,38.0,0.0,13.377,639.0,18.0,23701.0,1.0
4.0,2605.0,6.0,0.0,89.0,0.0,0.0,64.0,0.0,10.184,639.0,18.0,24083.0,1.0
0.0,126.0,0.0,0.0,72.0,0.0,0.0,61.0,0.0,13.121,639.0,18.0,24234.0,1.0
0.0,128.0,0.0,0.0,62.0,0.0,0.0,46.0,0.0,12.33,639.0,18.0,24362.0,1.0
8.0,2077.0,4.0,0.0,61.0,0.0,0.0,44.0,0.0,11.266,639.0,18.0,24486.0,1.0
2.0,4325.0,4.0,0.0,87.0,0.0,0.0,59.0,0.0,10.202,639.0,18.0,24627.0,1.0
8.0,5296.0,11.0,0.0,60.0,0.0,0.0,64.0,0.0,13.137,639.0,18.0,24769.0,1.0
8.0,2501.0,3.0,0.0,116.0,0.0,0.0,56.0,0.0,12.345,639.0,18.0,24898.0,1.0
11.0,1847.0,6.0,0.0,61.0,0.0,0.0,66.0,0.0,10.224,1867.0,24.0,25200.0,1.0
0.0,761.0,2.0,0.0,81.0,0.0,0.0,61.0,0.0,7.183,1867.0,24.0,25598.0,1.0
13.0,1593.0,4.0,0.0,40.0,0.0,0.0,50.0,0.0,5.183,639.0,18.0,25849.0,1.0
0.0,452.0,0.0,0.0,83.0,0.0,0.0,57.0,0.0,4.389,639.0,18.0,25999.0,1.0
1.0,121.0,0.0,0.0,23.0,0.0,0.0,51.0,0.0,7.324,639.0,18.0,26142.0,1.0
15.0,1219.0,6.0,0.0,41.0,0.0,0.0,61.0,0.0,12.131,639.0,18.0,26547.0,1.0
4.0,3397.0,18.0,0.0,55.0,0.0,0.0,66.0,0.0,11.275,639.0,18.0,26671.0,1.0
3.0,3462.0,10.0,0.0,47.0,0.0,0.0,50.0,0.0,13.208,639.0,18.0,26915.0,1.0
8.0,1167.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,12.147,639.0,18.0,27042.0,1.0
4.0,1454.0,1.0,0.0,65.0,0.0,0.0,66.0,0.0,14.182,639.0,18.0,27268.0,1.0
0.0,600.0,0.0,0.0,72.0,0.0,0.0,58.0,0.0,12.164,639.0,18.0,27515.0,1.0
6.0,1694.0,4.0,0.0,50.0,0.0,0.0,54.0,0.0,11.374,639.0,18.0,27634.0,1.0
0.0,3258.0,4.0,0.0,68.0,0.0,0.0,88.0,0.0,10.295,639.0,18.0,27751.0,1.0
2.0,494.0,1.0,0.0,32.0,0.0,0.0,65.0,0.0,13.232,639.0,18.0,27871.0,1.0
1.0,4707.0,10.0,0.0,81.0,0.0,0.0,59.0,0.0,12.168,639.0,18.0,27995.0,1.0
1.0,3220.0,10.0,0.0,51.0,0.0,0.0,89.0,0.0,13.252,639.0,18.0,28375.0,1.0
7.0,3219.0,5.0,0.0,52.0,0.0,0.0,56.0,0.0,12.195,639.0,18.0,28479.0,1.0
1.0,3473.0,8.0,0.0,44.0,0.0,0.0,43.0,0.0,11.409,639.0,18.0,28607.0,1.0
6.0,5717.0,20.0,0.0,43.0,0.0,0.0,46.0,0.0,13.284,639.0,18.0,28873.0,1.0
8.0,1944.0,0.0,0.0,84.0,0.0,0.0,64.0,0.0,12.218,639.0,18.0,28987.0,1.0
0.0,5471.0,2.0,0.0,76.0,0.0,0.0,93.0,0.0,11.158,639.0,18.0,29108.0,1.0
4.0,2670.0,0.0,0.0,109.0,0.0,0.0,111.0,0.0,10.362,639.0,18.0,29245.0,1.0
2.0,2516.0,6.0,0.0,70.0,0.0,0.0,56.0,0.0,13.219,639.0,18.0,29887.0,1.0
0.0,1110.0,3.0,0.0,80.0,0.0,0.0,61.0,0.0,10.389,639.0,18.0,30279.0,1.0
0.0,1732.0,0.0,0.0,72.0,0.0,0.0,47.0,0.0,12.251,639.0,18.0,30517.0,1.0
0.0,662.0,0.0,0.0,61.0,0.0,0.0,76.0,0.0,10.406,639.0,18.0,30788.0,1.0
0.0,1055.0,3.0,0.0,45.0,0.0,0.0,47.0,0.0,12.277,639.0,18.0,31054.0,1.0
1.0,3657.0,0.0,0.0,87.0,0.0,0.0,59.0,0.0,11.213,639.0,18.0,31198.0,1.0
1.0,2981.0,8.0,0.0,46.0,0.0,0.0,70.0,0.0,10.149,639.0,18.0,31317.0,1.0
0.0,1031.0,4.0,0.0,56.0,0.0,0.0,54.0,0.0,13.197,639.0,18.0,31471.0,1.0
8.0,1110.0,1.0,0.0,55.0,0.0,0.0,55.0,0.0,11.23,639.0,18.0,31717.0,1.0
0.0,1329.0,1.0,0.0,44.0,0.0,0.0,95.0,0.0,9.374,639.0,18.0,31948.0,1.0
0.0,1653.0,0.0,0.0,78.0,0.0,0.0,51.0,0.0,12.31,639.0,18.0,32053.0,1.0
0.0,2150.0,1.0,0.0,90.0,0.0,0.0,84.0,0.0,11.244,639.0,18.0,32175.0,1.0
3.0,1262.0,8.0,0.0,58.0,0.0,0.0,48.0,0.0,10.18,639.0,18.0,32292.0,1.0
4.0,1708.0,6.0,0.0,58.0,0.0,0.0,47.0,0.0,13.385,639.0,18.0,32431.0,1.0
2.0,741.0,2.0,0.0,53.0,0.0,0.0,50.0,0.0,12.325,639.0,18.0,32564.0,1.0
2.0,1001.0,4.0,0.0,75.0,0.0,0.0,65.0,0.0,11.262,639.0,18.0,32690.0,1.0
0.0,1702.0,4.0,0.0,50.0,0.0,0.0,73.0,0.0,14.204,639.0,18.0,32827.0,1.0
0.0,3253.0,4.0,0.0,53.0,0.0,0.0,59.0,0.0,13.412,639.0,18.0,32966.0,1.0
4.0,867.0,3.0,0.0,87.0,0.0,0.0,47.0,0.0,12.347,639.0,18.0,33092.0,1.0
9.0,2436.0,1.0,0.0,86.0,0.0,0.0,60.0,0.0,11.283,639.0,18.0,33206.0,1.0
0.0,689.0,0.0,0.0,55.0,0.0,0.0,59.0,0.0,14.221,639.0,18.0,33321.0,1.0
8.0,2373.0,9.0,0.0,34.0,0.0,0.0,60.0,0.0,13.156,639.0,18.0,33439.0,1.0
0.0,476.0,0.0,0.0,70.0,0.0,0.0,66.0,0.0,12.363,639.0,18.0,33549.0,1.0
3.0,772.0,2.0,0.0,51.0,0.0,0.0,101.0,0.0,11.299,1867.0,24.0,33663.0,1.0
4.0,2136.0,7.0,0.0,53.0,0.0,0.0,86.0,0.0,10.235,1867.0,24.0,33780.0,1.0
0.0,4341.0,0.0,0.0,71.0,0.0,0.0,37.0,0.0,9.17,1867.0,24.0,33889.0,1.0
1.0,810.0,2.0,0.0,58.0,0.0,0.0,80.0,0.0,8.163,1867.0,24.0,34017.0,1.0
8.0,1545.0,2.0,0.0,46.0,0.0,0.0,62.0,0.0,7.315,1867.0,24.0,34125.0,1.0
2.0,3208.0,7.0,0.0,65.0,0.0,0.0,34.0,0.0,6.251,1867.0,24.0,34235.0,1.0
0.0,2320.0,0.0,0.0,70.0,0.0,0.0,40.0,0.0,5.185,1867.0,24.0,34445.0,1.0
1.0,3024.0,6.0,0.0,67.0,0.0,0.0,72.0,0.0,2.209,639.0,18.0,34885.0,1.0
0.0,1376.0,0.0,0.0,53.0,0.0,0.0,56.0,0.0,1.209,639.0,18.0,35019.0,1.0
0.0,358.0,1.0,0.0,29.0,0.0,0.0,27.0,0.0,4.417,639.0,18.0,35110.0,1.0
0.0,4135.0,0.0,0.0,68.0,0.0,0.0,25.0,0.0,7.337,639.0,18.0,35222.0,1.0
7.0,6505.0,18.0,0.0,68.0,0.0,0.0,26.0,0.0,10.288,639.0,18.0,35337.0,1.0
0.0,1754.0,0.0,0.0,61.0,0.0,0.0,37.0,0.0,13.224,639.0,18.0,35451.0,1.0
9.0,3379.0,13.0,0.0,63.0,0.0,0.0,29.0,0.0,12.159,639.0,18.0,35564.0,1.0
3.0,3743.0,19.0,0.0,43.0,0.0,0.0,38.0,0.0,13.249,639.0,18.0,35943.0,1.0
3.0,4892.0,20.0,0.0,47.0,0.0,0.0,35.0,0.0,12.192,639.0,18.0,36061.0,1.0
5.0,3220.0,9.0,0.0,46.0,0.0,0.0,37.0,0.0,11.408,639.0,18.0,36190.0,1.0
8.0,3039.0,12.0,0.0,48.0,0.0,0.0,36.0,0.0,14.349,639.0,18.0,36298.0,1.0
6.0,5812.0,15.0,0.0,55.0,0.0,0.0,38.0,0.0,12.224,639.0,18.0,36536.0,1.0
3.0,2715.0,8.0,0.0,57.0,0.0,0.0,41.0,0.0,11.433,639.0,18.0,36656.0,1.0
2.0,2202.0,5.0,0.0,48.0,0.0,0.0,58.0,0.0,14.262,639.0,18.0,36785.0,1.0
0.0,98.0,0.0,0.0,83.0,0.0,0.0,59.0,0.0,12.235,639.0,18.0,37012.0,1.0
12.0,946.0,1.0,0.0,60.0,0.0,0.0,62.0,0.0,11.442,1867.0,24.0,37146.0,1.0
1.0,5223.0,13.0,0.0,58.0,0.0,0.0,63.0,0.0,10.38,1867.0,24.0,37252.0,1.0
0.0,924.0,0.0,0.0,54.0,0.0,0.0,55.0,0.0,9.315,1867.0,24.0,37380.0,1.0
0.0,2114.0,9.0,0.0,84.0,0.0,0.0,92.0,0.0,4.291,1867.0,24.0,37961.0,1.0
5.0,2772.0,9.0,0.0,55.0,0.0,0.0,71.0,0.0,2.434,1867.0,24.0,38205.0,1.0
0.0,204.0,0.0,0.0,53.0,0.0,0.0,45.0,0.0,1.367,639.0,18.0,38333.0,1.0
0.0,2574.0,0.0,0.0,74.0,0.0,0.0,63.0,0.0,0.309,639.0,18.0,38406.0,1.0
1.0,4219.0,0.0,0.0,48.0,0.0,0.0,61.0,0.0,3.256,639.0,18.0,38584.0,1.0
4.0,3164.0,11.0,0.0,72.0,0.0,0.0,61.0,0.0,6.278,639.0,18.0,38706.0,1.0
3.0,877.0,5.0,0.0,26.0,0.0,0.0,108.0,0.0,5.404,639.0,18.0,38832.0,1.0
5.0,4587.0,16.0,0.0,42.0,0.0,0.0,47.0,0.0,11.26,639.0,18.0,39096.0,1.0
5.0,2422.0,6.0,0.0,63.0,0.0,0.0,73.0,0.0,10.483,639.0,18.0,39662.0,1.0
2.0,2942.0,2.0,0.0,57.0,0.0,0.0,66.0,0.0,12.353,639.0,18.0,39894.0,1.0
7.0,802.0,2.0,0.0,33.0,0.0,0.0,65.0,0.0,9.433,639.0,18.0,40234.0,1.0
3.0,3969.0,0.0,0.0,56.0,0.0,0.0,61.0,0.0,7.305,639.0,18.0,40472.0,1.0
3.0,7026.0,4.0,0.0,58.0,0.0,0.0,66.0,0.0,12.384,639.0,18.0,40808.0,1.0
4.0,5723.0,12.0,0.0,67.0,0.0,0.0,47.0,0.0,11.321,639.0,18.0,40933.0,1.0
0.0,1935.0,11.0,0.0,56.0,0.0,0.0,75.0,0.0,14.257,639.0,18.0,41061.0,1.0
2.0,2102.0,6.0,0.0,43.0,0.0,0.0,53.0,0.0,13.465,639.0,18.0,41190.0,1.0
3.0,851.0,4.0,0.0,53.0,0.0,0.0,64.0,0.0,9.217,1867.0,24.0,41690.0,1.0
1.0,3449.0,9.0,0.0,56.0,0.0,0.0,63.0,0.0,8.399,1867.0,24.0,41802.0,1.0
5.0,1566.0,3.0,0.0,57.0,0.0,0.0,71.0,0.0,7.351,1867.0,24.0,41939.0,1.0
0.0,326.0,0.0,0.0,53.0,0.0,0.0,56.0,0.0,7.37,639.0,18.0,42379.0,1.0
2.0,5174.0,3.0,0.0,83.0,0.0,0.0,50.0,0.0,13.254,639.0,18.0,42626.0,1.0
8.0,2083.0,10.0,0.0,64.0,0.0,0.0,69.0,0.0,14.34,639.0,18.0,42964.0,1.0
1.0,1575.0,0.0,0.0,66.0,0.0,0.0,61.0,0.0,13.278,639.0,18.0,43085.0,1.0
1.0,5814.0,13.0,0.0,62.0,0.0,0.0,68.0,0.0,11.422,639.0,18.0,43312.0,1.0
0.0,586.0,2.0,0.0,67.0,0.0,0.0,40.0,0.0,13.289,639.0,18.0,43540.0,1.0
9.0,1574.0,10.0,0.0,53.0,0.0,0.0,77.0,0.0,11.43,639.0,18.0,43780.0,1.0
0.0,204.0,0.0,0.0,52.0,0.0,0.0,68.0,0.0,10.373,639.0,18.0,43897.0,1.0
0.0,1156.0,0.0,0.0,75.0,0.0,0.0,64.0,0.0,13.304,639.0,18.0,44017.0,1.0
11.0,4845.0,7.0,0.0,39.0,0.0,0.0,59.0,0.0,11.447,639.0,18.0,44255.0,1.0
4.0,3568.0,6.0,0.0,71.0,0.0,0.0,82.0,0.0,10.383,639.0,18.0,44371.0,1.0
0.0,179.0,0.0,0.0,85.0,0.0,0.0,93.0,0.0,13.319,639.0,18.0,44521.0,1.0
1.0,935.0,0.0,0.0,56.0,0.0,0.0,59.0,0.0,12.255,639.0,18.0,44663.0,1.0
0.0,116.0,0.0,0.0,53.0,0.0,0.0,105.0,0.0,11.256,1867.0,24.0,44813.0,1.0
2.0,2937.0,2.0,0.0,69.0,0.0,0.0,76.0,0.0,10.402,1867.0,24.0,44945.0,1.0
0.0,255.0,0.0,0.0,48.0,0.0,0.0,72.0,0.0,6.428,1867.0,24.0,45494.0,1.0
0.0,351.0,0.0,0.0,42.0,0.0,0.0,89.0,0.0,5.364,1867.0,24.0,45623.0,1.0
8.0,3617.0,12.0,0.0,59.0,0.0,0.0,79.0,0.0,4.3,1867.0,24.0,45767.0,1.0
0.0,120.0,0.0,0.0,52.0,0.0,0.0,69.0,0.0,3.506,1867.0,24.0,45919.0,1.0
0.0,814.0,0.0,0.0,53.0,0.0,0.0,58.0,0.0,2.28,639.0,18.0,46061.0,1.0
14.0,2222.0,2.0,0.0,41.0,0.0,0.0,73.0,0.0,0.295,639.0,18.0,46272.0,1.0
5.0,2409.0,1.0,0.0,56.0,0.0,0.0,38.0,0.0,3.502,639.0,18.0,46441.0,1.0
